DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-05-03                18:41:35.000              123.44554398              2962.693056               124.44554398              1714761695.000            0                         963                       1.3999427134E+02          4.4999168396E+01          3.5747814685E+01          4.5118217468E+01          4.5001213074E+01          0.0000000000E+00          3.4156379070E+04          1.3488849672E-01          4.1999381684E+02          4.2279241097E+02          1.9721329899E+00          1.9827082011E+00          4.2753736857E-01          
2024-05-03                18:41:40.000              123.44560185              2962.694444               124.44560185              1714761700.000            0                         963                       1.4000213538E+02          4.5000083923E+01          3.5750000000E+01          4.5118125916E+01          4.5001152039E+01          0.0000000000E+00          3.4160562008E+04          1.3092635068E-01          4.2003430991E+02          4.2284561827E+02          1.9723140538E+00          1.9830799673E+00          4.2866209398E-01          
2024-05-03                18:41:45.000              123.44565972              2962.695833               124.44565972              1714761705.000            0                         963                       1.4000494097E+02          4.5000297546E+01          3.5750000000E+01          4.5118156433E+01          4.5000968933E+01          0.0000000000E+00          3.4163567280E+04          1.2479018791E-01          4.1998917972E+02          4.2281330658E+02          1.9721109741E+00          1.9829265279E+00          4.3047081133E-01          
2024-05-03                18:41:50.000              123.44571759              2962.697222               124.44571759              1714761710.000            0                         963                       1.3999699402E+02          4.4999259949E+01          3.5750000000E+01          4.5118034363E+01          4.5001243591E+01          0.0000000000E+00          3.4165339844E+04          1.3032340804E-01          4.1999540879E+02          4.2281297554E+02          1.9720247197E+00          1.9828940770E+00          4.2947130789E-01          
2024-05-03                18:41:55.000              123.44577546              2962.698611               124.44577546              1714761715.000            0                         963                       1.3999540710E+02          4.4999443054E+01          3.5750000000E+01          4.5118125916E+01          4.5001152039E+01          0.0000000000E+00          3.4159734375E+04          1.3132799915E-01          4.1999893393E+02          4.2281716661E+02          1.9721114026E+00          1.9829551454E+00          4.2971078339E-01          
2024-05-03                18:42:00.000              123.44583333              2962.700000               124.44583333              1714761720.000            0                         963                       1.3999603271E+02          4.4998558044E+01          3.5687500000E+01          4.5118034363E+01          4.5001152039E+01          0.0000000000E+00          3.4149589844E+04          1.2300564622E-01          4.2010285529E+02          4.2288584071E+02          1.9723029197E+00          1.9830814501E+00          4.2649540071E-01          
2024-05-03                18:42:05.000              123.44589120              2962.701389               124.44589120              1714761725.000            0                         963                       1.4000335693E+02          4.5000144958E+01          3.5750000000E+01          4.5117973328E+01          4.5001152039E+01          0.0000000000E+00          3.4148171875E+04          1.1998420644E-01          4.2024253456E+02          4.2293186575E+02          1.9722248480E+00          1.9828847133E+00          4.2169639883E-01          
2024-05-03                18:42:10.000              123.44594907              2962.702778               124.44594907              1714761730.000            0                         963                       1.4000633240E+02          4.5000285021E+01          3.5750000000E+01          4.5118057365E+01          4.5001208063E+01          0.0000000000E+00          3.4159053813E+04          1.1996852518E-01          4.2040518497E+02          4.2310484468E+02          1.9724279108E+00          1.9829656865E+00          4.1908192132E-01          
2024-05-03                18:42:15.000              123.44600694              2962.704167               124.44600694              1714761735.000            0                         963                       1.3998830755E+02          4.4999250384E+01          3.5750000000E+01          4.5118147551E+01          4.5001047732E+01          0.0000000000E+00          3.4150446770E+04          1.2715300676E-01          4.2052048542E+02          4.2319768206E+02          1.9724133900E+00          1.9829843070E+00          4.1553299245E-01          
2024-05-03                18:42:20.000              123.44606481              2962.705556               124.44606481              1714761740.000            0                         963                       1.3999379651E+02          4.4998890094E+01          3.5687500000E+01          4.5118048027E+01          4.5001029968E+01          0.0000000000E+00          3.4146718983E+04          1.2198984826E-01          4.2073824265E+02          4.2342550897E+02          1.9724860033E+00          1.9829428666E+00          4.1184407426E-01          
