Model:	LI-7810
SN:	TG10-01524
Software Version:	2.3.5
Timestamp:	2024-05-23 11:00:00
Timezone:	US/Mountain
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1716483717	390108108	5008	0	""	2024-05-23	11:01:57	5398.2593	453.19049	2103.1611	39.3468	55.0003	26.9086	51.1432	0.00203452	11.0737	54.5005	-88.75	0.26661	24.0982	 48
DATA	1716483718	390108108	5012	0	""	2024-05-23	11:01:58	5401.958	454.80319	2103.2344	39.3468	55.0003	26.9066	51.1432	0.00201154	11.0739	54.5005	-30.5	0.26661	24.0962	171
DATA	1716483719	390108108	5016	0	""	2024-05-23	11:01:59	5397.1069	454.63345	2104.1846	39.3468	55.0003	26.9074	51.1432	0.00201953	11.075	54.5005	46.75	0.26661	24.0962	208
DATA	1716483720	390108108	5020	0	""	2024-05-23	11:02:00	5396.9688	452.37848	2103.3308	39.3468	55.0003	26.909	51.1432	0.00202166	11.0721	54.5005	-12.5	0.26661	24.0962	173
DATA	1716483721	389750957	5024	0	""	2024-05-23	11:02:01	5395.7285	452.07947	2104.124	39.3468	55.0003	26.909	51.1432	0.00200104	11.0736	54.5005	-108.5	0.26661	24.0962	185
DATA	1716483722	389750957	5028	0	""	2024-05-23	11:02:02	5392.9204	447.03571	2103.5793	39.3468	55.0003	26.9082	51.1433	0.00203779	11.0748	54.5005	76.25	0.26661	24.0958	 22
DATA	1716483723	389750957	5032	0	""	2024-05-23	11:02:03	5387.2227	449.79779	2103.0276	39.3472	55.0003	26.9078	51.1432	0.00202483	11.0723	54.5005	-54	0.26661	24.0966	167
DATA	1716483724	389750957	5036	0	""	2024-05-23	11:02:04	5384.875	442.76505	2103.2759	39.3472	55.0003	26.9074	51.1432	0.00200585	11.0737	54.5005	-73.75	0.26661	24.0966	 15
DATA	1716483725	389750957	5040	0	""	2024-05-23	11:02:05	5387.6719	448.99316	2104.1111	39.346	55.0001	26.9041	51.1432	0.00202876	11.072	54.5005	-76.75	0.26661	24.0958	209
DATA	1716483726	389750957	5044	0	""	2024-05-23	11:02:06	5389.0742	454.8154	2103.6663	39.3464	55.0003	26.9037	51.1433	0.00201375	11.072	54.5005	165.75	0.26661	24.0962	212
DATA	1716483727	389750957	5048	0	""	2024-05-23	11:02:07	5385.0464	450.28577	2104.1985	39.3476	55.0003	26.9057	51.1433	0.00201513	11.0738	54.5005	19.25	0.26661	24.0962	 18
DATA	1716483728	389750957	5052	0	""	2024-05-23	11:02:08	5386.207	448.54568	2103.2915	39.3464	55.0003	26.9057	51.1432	0.00199514	11.072	54.5005	112	0.26661	24.095	 16
DATA	1716483729	389410972	5056	0	""	2024-05-23	11:02:09	5385.9946	447.41211	2102.7124	39.3468	55.0003	26.9082	51.1433	0.00202002	11.0722	54.5005	48.5	0.26661	24.095	143
DATA	1716483730	389410972	5060	0	""	2024-05-23	11:02:10	5376.4258	448.68579	2102.1765	39.3464	55.0003	26.9086	51.1432	0.0019855	11.0728	54.5005	-130.5	0.26661	24.0954	  5
DATA	1716483731	389410972	5064	0	""	2024-05-23	11:02:11	5379.2227	450.01926	2101.9519	39.3472	55.0003	26.9049	51.1433	0.00203108	11.073	54.5005	57	0.26661	24.095	242
DATA	1716483732	389410972	5068	0	""	2024-05-23	11:02:12	5374.665	447.52795	2102.1953	39.3472	54.9999	26.9062	51.1432	0.00200855	11.0721	54.5005	-5.5	0.26661	24.0954	175
DATA	1716483733	389410972	5072	0	""	2024-05-23	11:02:13	5383.2285	447.12283	2102.6082	39.346	54.9999	26.9045	51.1432	0.0020268	11.0728	54.5005	-8.25	0.26661	24.0954	166
DATA	1716483734	389410972	5076	0	""	2024-05-23	11:02:14	5375.3726	444.19638	2104.1279	39.3464	54.9999	26.9045	51.1432	0.00203069	11.073	54.5005	-100	0.26661	24.0966	177
DATA	1716483735	389410972	5080	0	""	2024-05-23	11:02:15	5378.0864	447.85992	2102.7219	39.3472	55.0001	26.9037	51.1432	0.00197735	11.072	54.5005	-115.75	0.26661	24.0966	 65
DATA	1716483736	389064073	5084	0	""	2024-05-23	11:02:16	5378.1318	448.98706	2102.3535	39.346	54.9995	26.9008	51.1432	0.00204632	11.0744	54.5005	-23.75	0.26661	24.0962	 20
DATA	1716483737	389064073	5088	0	""	2024-05-23	11:02:17	5373.9146	448.79175	2101.8977	39.346	54.9995	26.902	51.1433	0.00200891	11.0745	54.5005	-5.75	0.26661	24.0962	200
DATA	1716483738	389064073	5092	0	""	2024-05-23	11:02:18	5360.5938	447.35928	2102.0706	39.3456	54.9999	26.9025	51.1433	0.0020453	11.0715	54.5005	67.25	0.26661	24.0958	242
DATA	1716483739	389064073	5096	0	""	2024-05-23	11:02:19	5367.9971	447.73602	2102.5959	39.3472	54.9995	26.902	51.1432	0.00203445	11.0744	54.5005	56.75	0.26661	24.0962	254
DATA	1716483740	389064073	5100	0	""	2024-05-23	11:02:20	5376.4517	448.02399	2102.6196	39.3464	54.9997	26.9062	51.1432	0.0020171	11.0726	54.5005	110.5	0.26661	24.0958	206
DATA	1716483741	389064073	5104	0	""	2024-05-23	11:02:21	5391.6235	448.97742	2102.3291	39.346	55.0003	26.907	51.1432	0.00199167	11.0726	54.5005	15.25	0.26661	24.0962	147
DATA	1716483742	389064073	5108	0	""	2024-05-23	11:02:22	5393.894	451.03043	2103.0703	39.3464	55.0003	26.9066	51.1432	0.00201508	11.0732	54.5005	55.25	0.26661	24.0962	172
DATA	1716483743	389064073	5112	0	""	2024-05-23	11:02:23	5397.8315	453.42926	2103.5166	39.3464	55.0003	26.9095	51.1435	0.00200685	11.0719	54.5005	-37	0.26661	24.0962	151
DATA	1716483744	388719081	5116	0	""	2024-05-23	11:02:24	5405.46	458.0907	2102.9336	39.3476	55.0003	26.9078	51.1433	0.00204509	11.0719	54.5005	-68.5	0.26661	24.0954	106
DATA	1716483745	388719081	5120	0	""	2024-05-23	11:02:25	5412.7808	458.78366	2103.8594	39.3476	55.0003	26.9066	51.1433	0.00205762	11.0714	54.5005	-30.5	0.26661	24.095	209
DATA	1716483746	388719081	5124	0	""	2024-05-23	11:02:26	5417.9946	455.97577	2105.1946	39.3476	55.0003	26.9062	51.1432	0.00203624	11.0722	54.5005	-99.75	0.26661	24.0954	 78
DATA	1716483747	388719081	5128	0	""	2024-05-23	11:02:27	5413.4702	453.0657	2103.6975	39.3472	55.0003	26.9057	51.1433	0.00203131	11.0729	54.5005	-14.5	0.26661	24.095	140
DATA	1716483748	388719081	5132	0	""	2024-05-23	11:02:28	5412.2183	456.27353	2104.4036	39.3476	55.0003	26.9041	51.1432	0.00201786	11.0725	54.5005	-91	0.26661	24.095	 89
DATA	1716483749	388719081	5136	0	""	2024-05-23	11:02:29	5413.7998	455.20074	2104.1934	39.3472	55.0003	26.9029	51.1433	0.00203367	11.0729	54.5005	57.25	0.26661	24.0946	 18
DATA	1716483750	388719081	5140	0	""	2024-05-23	11:02:30	5419.5703	460.1752	2105.4363	39.3472	55.0003	26.9037	51.1432	0.00202454	11.0721	54.5005	123.25	0.26661	24.0954	218
DATA	1716483751	388370990	5144	0	""	2024-05-23	11:02:31	5422.8818	456.93289	2104.8828	39.3472	55.0003	26.9062	51.1432	0.00200687	11.0731	54.5005	-160.5	0.26661	24.097	  3
DATA	1716483752	388370990	5148	0	""	2024-05-23	11:02:32	5428.73	462.241	2105.9089	39.3472	55.0003	26.9033	51.1432	0.00202209	11.0727	54.5005	40	0.26661	24.0966	147
DATA	1716483753	388370990	5152	0	""	2024-05-23	11:02:33	5441.791	465.47397	2105.1538	39.3472	55.0003	26.9053	51.1433	0.00201595	11.0722	54.5005	107.75	0.26661	24.0962	  2
DATA	1716483754	388370990	5156	0	""	2024-05-23	11:02:34	5444.4731	463.20172	2105.7439	39.3472	55.0003	26.9053	51.1432	0.00201224	11.0719	54.5005	-94.25	0.26661	24.0958	 39
DATA	1716483755	388370990	5160	0	""	2024-05-23	11:02:35	5444.1909	462.12686	2105.9558	39.3464	55.0003	26.9029	51.1432	0.00200804	11.0725	54.5005	33	0.26661	24.0962	108
DATA	1716483756	388370990	5164	0	""	2024-05-23	11:02:36	5443.8359	466.9982	2106.2617	39.3472	55.0003	26.9033	51.1432	0.0020321	11.0734	54.5005	46.5	0.26661	24.0962	113
DATA	1716483757	388370990	5168	0	""	2024-05-23	11:02:37	5452.6211	468.22906	2105.9353	39.3464	55.0003	26.9033	51.1432	0.00202443	11.0712	54.5005	-21	0.26661	24.0962	139
DATA	1716483758	388370990	5172	0	""	2024-05-23	11:02:38	5465.8472	471.44385	2105.6321	39.3468	55.0003	26.9045	51.1432	0.00200886	11.073	54.5005	71.75	0.26661	24.0962	224
DATA	1716483759	388027906	5176	0	""	2024-05-23	11:02:39	5480.2437	468.11972	2105.772	39.3472	55.0003	26.9045	51.1432	0.00203174	11.0719	54.5005	-14.75	0.26661	24.0962	  5
DATA	1716483760	388027906	5180	0	""	2024-05-23	11:02:40	5497.3623	474.6684	2105.9939	39.3452	55.0003	26.9045	51.1432	0.00199563	11.073	54.5005	-96.5	0.26661	24.0958	180
DATA	1716483761	388027906	5184	0	""	2024-05-23	11:02:41	5503.0859	477.2182	2105.0225	39.3464	55.0003	26.9033	51.1432	0.0020007	11.073	54.5005	118.75	0.26661	24.0962	129
DATA	1716483762	388027906	5188	0	""	2024-05-23	11:02:42	5495.7085	475.86832	2105.0586	39.346	55.0003	26.9041	51.1433	0.00202387	11.0728	54.5005	-126	0.26661	24.095	116
DATA	1716483763	388027906	5192	0	""	2024-05-23	11:02:43	5489.8169	480.14847	2105.1431	39.3468	55.0003	26.9033	51.1432	0.00202436	11.0724	54.5005	1.75	0.26661	24.0954	207
DATA	1716483764	388027906	5196	0	""	2024-05-23	11:02:44	5492.7197	481.30847	2105.9365	39.3472	55.0003	26.9012	51.1432	0.00196973	11.0708	54.5005	-30.25	0.26661	24.0946	 67
DATA	1716483765	388027906	5200	0	""	2024-05-23	11:02:45	5496.7227	480.8858	2104.9348	39.3464	55.0003	26.902	51.1432	0.00202497	11.0729	54.5005	-51.75	0.26661	24.095	166
DATA	1716483766	387676000	5204	0	""	2024-05-23	11:02:46	5495.2056	479.28458	2106.0042	39.3472	55.0003	26.9	51.1432	0.00201165	11.0733	54.5005	-7.75	0.26661	24.095	 38
DATA	1716483767	387676000	5208	0	""	2024-05-23	11:02:47	5501.0796	484.67029	2106.4353	39.3464	55.0003	26.9004	51.1432	0.00202437	11.072	54.5005	12.5	0.26661	24.0958	143
DATA	1716483768	387676000	5212	0	""	2024-05-23	11:02:48	5510.0498	483.78619	2105.415	39.3464	55.0003	26.9012	51.1432	0.00201029	11.0737	54.5005	6.75	0.26661	24.0974	150
DATA	1716483769	387676000	5216	0	""	2024-05-23	11:02:49	5494.1587	480.15329	2103.7034	39.3464	55.0003	26.9004	51.1433	0.00200707	11.0722	54.5005	42.25	0.26661	24.0962	241
DATA	1716483770	387676000	5220	0	""	2024-05-23	11:02:50	5490.7793	475.58823	2103.8091	39.3472	55.0003	26.9004	51.1433	0.00205287	11.0708	54.5005	55.5	0.26661	24.0958	205
DATA	1716483771	387676000	5224	0	""	2024-05-23	11:02:51	5487.6187	473.80087	2104.3672	39.3464	55.0003	26.9037	51.1432	0.00203762	11.073	54.5005	-87.75	0.26661	24.0962	  2
DATA	1716483772	387676000	5228	0	""	2024-05-23	11:02:52	5471.3262	473.49182	2104.0212	39.3472	55.0003	26.9037	51.1433	0.00202074	11.072	54.5005	-46.5	0.26661	24.0958	175
DATA	1716483773	387676000	5232	0	""	2024-05-23	11:02:53	5465.6221	476.18604	2103.6077	39.3464	55.0003	26.9016	51.1432	0.00202268	11.0717	54.5005	-90	0.26661	24.0962	136
DATA	1716483774	387329101	5236	0	""	2024-05-23	11:02:54	5475.9927	480.17307	2104.3899	39.3468	55.0003	26.9008	51.1433	0.00200973	11.0738	54.5005	-18.5	0.26661	24.0958	 18
DATA	1716483775	387329101	5240	0	""	2024-05-23	11:02:55	5478.5112	474.18338	2104.2971	39.3468	55.0003	26.9	51.1432	0.00202484	11.0711	54.5005	49	0.26661	24.097	153
DATA	1716483776	387329101	5244	0	""	2024-05-23	11:02:56	5475.3203	471.49637	2103.8569	39.3464	55.0003	26.9008	51.1433	0.00201107	11.0728	54.5005	-18.5	0.26661	24.0962	247
DATA	1716483777	387329101	5248	0	""	2024-05-23	11:02:57	5462.7109	471.35492	2104.3354	39.3493	55.0003	26.9	51.1432	0.00204345	11.0727	54.5005	78.75	0.26661	24.0958	116
DATA	1716483778	387329101	5252	0	""	2024-05-23	11:02:58	5456.459	465.77753	2103.1296	39.3476	55.0003	26.9025	51.1432	0.00203478	11.072	54.5005	-65.25	0.26661	24.0958	219
DATA	1716483779	387329101	5256	0	""	2024-05-23	11:02:59	5452.6021	455.02597	2102.7244	39.3464	55.0003	26.9004	51.1432	0.00200227	11.0712	54.5005	-49.5	0.26661	24.095	179
DATA	1716483780	387329101	5260	0	""	2024-05-23	11:03:00	5450.3545	463.90857	2102.4783	39.3456	55.0003	26.8992	51.1432	0.00199452	11.0722	54.5005	28.5	0.26661	24.095	155
DATA	1716483781	386981010	5264	0	""	2024-05-23	11:03:01	5452.0293	467.40732	2102.8191	39.3464	55.0003	26.9	51.1433	0.0019896	11.0732	54.5005	-49.75	0.26661	24.095	 46
DATA	1716483782	386981010	5268	0	""	2024-05-23	11:03:02	5449.021	464.01425	2102.6426	39.3468	55.0003	26.9	51.1432	0.00202847	11.0735	54.5005	36	0.26661	24.0946	141
DATA	1716483783	386981010	5272	0	""	2024-05-23	11:03:03	5449.0962	467.77365	2104.4907	39.3472	55.0003	26.8967	51.1432	0.00203151	11.0732	54.5005	-9.5	0.26661	24.0958	212
DATA	1716483784	386981010	5276	0	""	2024-05-23	11:03:04	5450.373	465.04382	2104.0642	39.3468	55.0003	26.8979	51.1432	0.00198948	11.0715	54.5005	39.5	0.26661	24.0954	175
DATA	1716483785	386981010	5280	0	""	2024-05-23	11:03:05	5455.123	469.9473	2104.8413	39.3472	55.0003	26.8983	51.1432	0.00203186	11.0713	54.5005	-63.5	0.26661	24.0974	149
DATA	1716483786	386981010	5284	0	""	2024-05-23	11:03:06	5457.3384	472.35938	2104.9014	39.3464	55.0003	26.8996	51.1432	0.00202488	11.0717	54.5005	21	0.26661	24.0958	127
DATA	1716483787	386981010	5288	0	""	2024-05-23	11:03:07	5446.0303	467.8688	2104.1724	39.3464	55.0003	26.8996	51.1432	0.00205895	11.0728	54.5005	-71.5	0.26661	24.0962	228
DATA	1716483788	386981010	5292	0	""	2024-05-23	11:03:08	5442.46	466.05624	2104.0176	39.3472	55.0003	26.8963	51.1432	0.00201599	11.0732	54.5005	123.5	0.26661	24.0962	149
DATA	1716483789	386634111	5296	0	""	2024-05-23	11:03:09	5438.8696	465.42831	2104.1975	39.3464	55.0003	26.8975	51.1432	0.00202356	11.0717	54.5005	15	0.26661	24.0962	132
DATA	1716483790	386634111	5300	0	""	2024-05-23	11:03:10	5434.2119	465.85526	2103.6438	39.3468	55.0003	26.8988	51.1432	0.00200165	11.071	54.5005	52.25	0.26661	24.0958	192
DATA	1716483791	386634111	5304	0	""	2024-05-23	11:03:11	5417.0474	463.92014	2101.8369	39.3472	55.0003	26.8988	51.1432	0.00199923	11.0736	54.5005	-58.75	0.26661	24.0962	 57
DATA	1716483792	386634111	5308	0	""	2024-05-23	11:03:12	5413.5625	456.25317	2101.5435	39.3464	55.0003	26.8983	51.1432	0.00201072	11.0734	54.5005	58.75	0.26661	24.0962	241
DATA	1716483793	386634111	5312	0	""	2024-05-23	11:03:13	5412.1787	456.49292	2102.1272	39.3476	55.0003	26.8996	51.1432	0.0020191	11.0723	54.5005	-2.75	0.26661	24.0962	190
DATA	1716483794	386634111	5316	0	""	2024-05-23	11:03:14	5422.3994	462.90573	2102.7263	39.3468	55.0003	26.8996	51.1433	0.00201528	11.0744	54.5005	-26	0.26661	24.0958	163
DATA	1716483795	386634111	5320	0	""	2024-05-23	11:03:15	5442.1255	462.0679	2103.5583	39.3464	55.0003	26.9004	51.1432	0.00202615	11.0729	54.5005	138	0.26661	24.0954	 84
DATA	1716483796	386291027	5324	0	""	2024-05-23	11:03:16	5454.7148	463.94363	2103.5132	39.3472	55.0003	26.9004	51.1432	0.00202296	11.0722	54.5005	65.5	0.26661	24.095	142
DATA	1716483797	386291027	5328	0	""	2024-05-23	11:03:17	5458.7554	461.35367	2104.7241	39.3468	55.0003	26.9012	51.1432	0.0019909	11.0733	54.5005	21.75	0.26661	24.095	166
DATA	1716483798	386291027	5332	0	""	2024-05-23	11:03:18	5456.4209	463.12366	2103.7852	39.3476	55.0003	26.9016	51.1432	0.00201121	11.0731	54.5005	-117.75	0.26661	24.0954	 81
DATA	1716483799	386291027	5336	0	""	2024-05-23	11:03:19	5452.708	460.96802	2103.1677	39.3464	55.0003	26.9012	51.1432	0.0019882	11.0724	54.5007	8.75	0.26661	24.0954	122
DATA	1716483800	386291027	5340	0	""	2024-05-23	11:03:20	5450.1274	457.65195	2103.0737	39.3468	55.0003	26.9029	51.1432	0.00203784	11.0726	54.5007	20.5	0.26661	24.0974	187
DATA	1716483801	386291027	5344	0	""	2024-05-23	11:03:21	5446.3267	459.95151	2103.1699	39.3521	55.0003	26.9033	51.1432	0.00203138	11.0719	54.5005	142.75	0.26661	24.0966	 38
DATA	1716483802	386291027	5348	0	""	2024-05-23	11:03:22	5433.6099	450.76395	2098.2803	39.3571	55.0003	26.9078	51.1432	0.00205424	11.0708	54.5005	318	0.26661	24.0958	167
DATA	1716483803	386291027	5352	0	""	2024-05-23	11:03:23	5395.9683	421.29794	2061.197	39.3554	55.0003	26.9132	51.1432	0.00202742	11.0706	54.5005	230	0.26661	24.0966	100
DATA	1716483804	385945081	5356	0	""	2024-05-23	11:03:24	5195.9106	419.77435	2048.335	39.348	55.0003	26.916	51.1432	0.00202166	11.0715	54.5005	-147.25	0.26661	24.0966	204
DATA	1716483805	385945081	5360	0	""	2024-05-23	11:03:25	5038.355	420.34406	2056.3013	39.3415	55.0003	26.9115	51.1432	0.00200803	11.0707	54.5005	-366	0.26661	24.0962	113
DATA	1716483806	385945081	5364	0	""	2024-05-23	11:03:26	4974.2104	423.0325	2059.6167	39.3378	55.0003	26.9049	51.1433	0.00200164	11.074	54.5005	-292.5	0.26661	24.0958	199
DATA	1716483807	385945081	5368	0	""	2024-05-23	11:03:27	4919.8496	415.8681	2062.0425	39.3402	55.0003	26.8983	51.1432	0.00197599	11.0736	54.5005	-184.75	0.26661	24.0966	 94
DATA	1716483808	385945081	5372	0	""	2024-05-23	11:03:28	4582.2798	411.89151	2064.509	39.3431	55.0003	26.8975	51.1432	0.00198147	11.0744	54.5005	283.5	0.26661	24.0962	232
DATA	1716483809	385945081	5376	0	""	2024-05-23	11:03:29	3782.6353	405.233	2063.1243	39.3435	55.0003	26.9045	51.1432	0.00195033	11.078	54.5005	434.25	0.26661	24.0962	148
DATA	1716483810	385945081	5380	0	""	2024-05-23	11:03:30	3049.3589	396.42096	2062.4646	39.3423	55.0003	26.9099	51.1432	0.00194631	11.0803	54.5005	628	0.26661	24.0966	171
DATA	1716483811	385600090	5384	0	""	2024-05-23	11:03:31	2607.7368	399.33817	2065.1765	39.3394	55.0003	26.9164	51.1432	0.00193144	11.081	54.5005	565.5	0.26661	24.0958	217
DATA	1716483812	385600090	5388	0	""	2024-05-23	11:03:32	2373.7014	389.1492	2066.7104	39.3394	55.0003	26.9239	51.1432	0.00190865	11.0825	54.5005	348.5	0.26661	24.0958	213
DATA	1716483813	385600090	5392	0	""	2024-05-23	11:03:33	2257.918	387.62308	2068.1179	39.3369	55.0003	26.9296	51.1432	0.00194424	11.0821	54.5005	312.75	0.26661	24.0954	  8
DATA	1716483814	385600090	5396	0	""	2024-05-23	11:03:34	2186.5605	386.22787	2068.9736	39.3353	54.9997	26.9366	51.1432	0.00189606	11.0833	54.5005	159.75	0.26661	24.0954	113
DATA	1716483815	385600090	5400	0	""	2024-05-23	11:03:35	2161.114	394.92172	2074.8311	39.332	54.9999	26.9354	51.1432	0.00192661	11.08	54.5005	-242	0.26661	24.095	197
DATA	1716483816	385600090	5404	0	""	2024-05-23	11:03:36	2207.2251	396.29065	2082.5176	39.3308	54.9995	26.9321	51.1432	0.00191851	11.0827	54.5005	-73.25	0.26661	24.0946	 57
DATA	1716483817	385600090	5408	0	""	2024-05-23	11:03:37	2204.1116	398.27563	2083.7827	39.3295	54.9997	26.9276	51.1432	0.0018975	11.0819	54.5005	-164.25	0.26661	24.095	 38
DATA	1716483818	385600090	5412	0	""	2024-05-23	11:03:38	2188.439	395.0957	2083.8066	39.3275	54.9997	26.9234	51.1433	0.00192724	11.082	54.5005	-101.25	0.26661	24.0974	229
DATA	1716483819	385252952	5416	0	""	2024-05-23	11:03:39	2178.1245	397.13693	2083.7903	39.3254	55.0001	26.9197	51.1433	0.00192374	11.0829	54.5005	-183.5	0.26661	24.0962	 70
DATA	1716483820	385252952	5420	0	""	2024-05-23	11:03:40	2164.8359	395.01868	2083.5356	39.3238	55.0003	26.916	51.1432	0.00192887	11.0834	54.5005	-154.25	0.26661	24.0962	 54
DATA	1716483821	385252952	5424	0	""	2024-05-23	11:03:41	2164.114	397.70648	2083.5723	39.3238	55.0003	26.9115	51.1432	0.00187609	11.083	54.5005	-108.25	0.26661	24.0958	247
DATA	1716483822	385252952	5428	0	""	2024-05-23	11:03:42	2165.5891	401.47809	2084.0852	39.3209	55.0003	26.909	51.1432	0.00189757	11.0819	54.5005	-78.75	0.26661	24.0954	 23
DATA	1716483823	385252952	5432	0	""	2024-05-23	11:03:43	2185.4031	402.2717	2084.0381	39.3209	55.0003	26.907	51.1432	0.0018987	11.0812	54.5005	-225.75	0.26661	24.0958	187
DATA	1716483824	385252952	5436	0	""	2024-05-23	11:03:44	2211.1067	406.42242	2084.9861	39.3201	55.0003	26.9012	51.1432	0.00192712	11.0829	54.5005	-240.25	0.26661	24.0962	 62
DATA	1716483825	385252952	5440	0	""	2024-05-23	11:03:45	2227.562	413.34088	2085.2642	39.3184	55.0003	26.8946	51.1432	0.00191295	11.0813	54.5005	-165	0.26661	24.0962	151
DATA	1716483826	384906053	5444	0	""	2024-05-23	11:03:46	2226.426	412.09384	2086.0735	39.318	55.0003	26.8922	51.1432	0.00189163	11.0816	54.5005	47	0.26661	24.0962	  6
DATA	1716483827	384906053	5448	0	""	2024-05-23	11:03:47	2237.1609	410.12354	2085.9265	39.3176	55.0003	26.8938	51.1433	0.00189368	11.0813	54.5005	-74.5	0.26661	24.0966	 18
DATA	1716483828	384906053	5452	0	""	2024-05-23	11:03:48	2256.0764	408.01389	2085.7112	39.318	55.0003	26.8918	51.1432	0.00193816	11.0813	54.5005	31.75	0.26661	24.0958	216
DATA	1716483829	384906053	5456	0	""	2024-05-23	11:03:49	2286.8523	413.18033	2085.0847	39.3168	55.0003	26.8909	51.1432	0.00186042	11.083	54.5005	-180	0.26661	24.0958	166
DATA	1716483830	384906053	5460	0	""	2024-05-23	11:03:50	2304.4299	417.15524	2085.0215	39.3176	55.0003	26.8885	51.1432	0.0018997	11.0817	54.5005	138.75	0.26661	24.095	213
DATA	1716483831	384906053	5464	0	""	2024-05-23	11:03:51	2299.7561	411.8833	2084.646	39.318	55.0003	26.8909	51.1432	0.00190148	11.0808	54.5005	100.25	0.26661	24.095	102
DATA	1716483832	384906053	5468	0	""	2024-05-23	11:03:52	2288.9163	413.71378	2087.0083	39.3176	55.0003	26.8914	51.1432	0.00190152	11.0823	54.5005	-164	0.26661	24.095	153
DATA	1716483833	384906053	5472	0	""	2024-05-23	11:03:53	2278.6406	407.87839	2085.8687	39.318	55.0003	26.8905	51.1432	0.00191791	11.0825	54.5005	132	0.26661	24.0946	136
DATA	1716483834	384558916	5476	0	""	2024-05-23	11:03:54	2274.3779	406.74191	2086.2227	39.318	55.0003	26.8938	51.1432	0.00190806	11.0808	54.5009	-44.5	0.26661	24.095	182
DATA	1716483835	384558916	5480	0	""	2024-05-23	11:03:55	2271.7292	412.75153	2085.6919	39.3188	55.0003	26.8918	51.1432	0.00189233	11.0825	54.5005	23.5	0.26661	24.0997	239
DATA	1716483836	384558916	5484	0	""	2024-05-23	11:03:56	2275.2434	409.30743	2085.4851	39.318	55.0003	26.8942	51.1432	0.00189455	11.0828	54.5005	59.25	0.26661	24.0978	245
DATA	1716483837	384558916	5488	0	""	2024-05-23	11:03:57	2266.3059	408.38965	2084.958	39.3184	55.0003	26.8959	51.1432	0.00191208	11.0817	54.5005	-15.5	0.26661	24.0962	250
DATA	1716483838	384558916	5492	0	""	2024-05-23	11:03:58	2268.6147	406.12845	2085.7527	39.3184	55.0003	26.8942	51.1432	0.00190427	11.0823	54.5005	2.5	0.26661	24.0958	184
DATA	1716483839	384558916	5496	0	""	2024-05-23	11:03:59	2264.1846	402.55096	2086.3711	39.3176	55.0003	26.8942	51.1432	0.00192948	11.0825	54.5005	-102	0.26661	24.0962	231
DATA	1716483840	384558916	5500	0	""	2024-05-23	11:04:00	2259.4834	405.59286	2085.9966	39.3168	55.0003	26.8938	51.1432	0.00192001	11.0817	54.5005	-1.25	0.26661	24.0958	 12
DATA	1716483841	384207963	5504	0	""	2024-05-23	11:04:01	2258.6946	406.08545	2086.1199	39.3172	55.0003	26.8934	51.1432	0.00190206	11.082	54.5005	54	0.26661	24.0962	 55
DATA	1716483842	384207963	5508	0	""	2024-05-23	11:04:02	2251.3643	405.93616	2084.5066	39.3184	55.0003	26.8955	51.1432	0.00188434	11.0824	54.5005	-116.5	0.26661	24.0962	 45
DATA	1716483843	384207963	5512	0	""	2024-05-23	11:04:03	2241.8535	400.35956	2084.6436	39.3184	55.0003	26.8914	51.1432	0.0019153	11.0804	54.5005	-36.75	0.26661	24.0962	246
DATA	1716483844	384207963	5516	0	""	2024-05-23	11:04:04	2247.1963	399.19992	2084.938	39.3184	55.0003	26.8918	51.1432	0.00191246	11.0838	54.5005	95	0.26661	24.0958	102
DATA	1716483845	384207963	5520	0	""	2024-05-23	11:04:05	2234.0327	402.40756	2084.5034	39.3176	55.0003	26.8938	51.1432	0.00193088	11.0824	54.5005	121.5	0.26661	24.0962	241
DATA	1716483846	384207963	5524	0	""	2024-05-23	11:04:06	2229.717	400.12067	2083.8545	39.3176	55.0003	26.8963	51.1432	0.00191315	11.083	54.5005	-120.5	0.26661	24.0958	194
DATA	1716483847	384207963	5528	0	""	2024-05-23	11:04:07	2232.969	397.82578	2085.4053	39.3184	55.0003	26.8934	51.1432	0.00191348	11.0819	54.5005	-177.5	0.26661	24.0958	 38
DATA	1716483848	384207963	5532	0	""	2024-05-23	11:04:08	2239.7893	401.69995	2085.1396	39.3184	55.0003	26.8914	51.1432	0.00195069	11.0812	54.5005	-92.25	0.26661	24.095	 31
DATA	1716483849	383861064	5536	0	""	2024-05-23	11:04:09	2235.9253	400.3577	2084.0344	39.3172	55.0003	26.8914	51.1432	0.00189898	11.082	54.5005	94.75	0.26661	24.0954	179
DATA	1716483850	383861064	5540	0	""	2024-05-23	11:04:10	2239.1875	401.99301	2084.7388	39.318	55.0003	26.8967	51.1432	0.00185765	11.0817	54.5005	66.75	0.26661	24.0954	229
