DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-05-12                20:35:50.000              132.52488426              3180.597222               133.52488426              1715546150.000            0                         963                       1.3999869276E+02          4.5000419617E+01          3.5125000000E+01          4.5116935730E+01          4.5000450134E+01          0.0000000000E+00          3.3618627213E+04          1.3802038345E-01          4.2704803117E+02          4.3112059745E+02          1.9672881457E+00          1.9826257797E+00          6.0883976164E-01          
2024-05-12                20:35:55.000              132.52494213              3180.598611               133.52494213              1715546155.000            0                         963                       1.4000051880E+02          4.4999778748E+01          3.5125000000E+01          4.5116783142E+01          4.5000450134E+01          0.0000000000E+00          3.3618328125E+04          1.3623423480E-01          4.2706606097E+02          4.3113463512E+02          1.9672827671E+00          1.9825986844E+00          6.0834887756E-01          
2024-05-12                20:36:00.000              132.52500000              3180.600000               133.52500000              1715546160.000            0                         963                       1.3999999776E+02          4.4999229431E+01          3.5125000000E+01          4.5116996765E+01          4.5000541687E+01          0.0000000000E+00          3.3620075612E+04          1.3548932941E-01          4.2709158325E+02          4.3115970250E+02          1.9672657465E+00          1.9825969641E+00          6.0808411999E-01          
2024-05-12                20:36:05.000              132.52505787              3180.601389               133.52505787              1715546165.000            0                         963                       1.3999955750E+02          4.4998893738E+01          3.5125000000E+01          4.5116996765E+01          4.5000511169E+01          0.0000000000E+00          3.3619324219E+04          1.4285275360E-01          4.2706984768E+02          4.3111183040E+02          1.9672254005E+00          1.9825513600E+00          6.0869106644E-01          
2024-05-12                20:36:10.000              132.52511574              3180.602778               133.52511574              1715546170.000            0                         963                       1.4000128174E+02          4.4999320984E+01          3.5062500000E+01          4.5117057800E+01          4.5000511169E+01          0.0000000000E+00          3.3619703125E+04          1.3767438181E-01          4.2706700140E+02          4.3114066415E+02          1.9671972874E+00          1.9825485407E+00          6.0942928182E-01          
2024-05-12                20:36:15.000              132.52517361              3180.604167               133.52517361              1715546175.000            0                         963                       1.4000280762E+02          4.4999168396E+01          3.5125000000E+01          4.5116783142E+01          4.5000602722E+01          0.0000000000E+00          3.3620640625E+04          1.4380568722E-01          4.2706630728E+02          4.3111081397E+02          1.9672546259E+00          1.9826105974E+00          6.0895413259E-01          
2024-05-12                20:36:20.000              132.52523148              3180.605556               133.52523148              1715546180.000            0                         963                       1.3999768727E+02          4.4999510922E+01          3.5125000000E+01          4.5116825958E+01          4.5000474275E+01          0.0000000000E+00          3.3619947266E+04          1.3658671704E-01          4.2703221980E+02          4.3112448727E+02          1.9673628765E+00          1.9826975894E+00          6.0977317059E-01          
2024-05-12                20:36:25.000              132.52528935              3180.606944               133.52528935              1715546185.000            0                         963                       1.3999988841E+02          4.5000352205E+01          3.5125000000E+01          4.5116934819E+01          4.5000325331E+01          0.0000000000E+00          3.3618361532E+04          1.3299594909E-01          4.2698450273E+02          4.3108133290E+02          1.9673233429E+00          1.9825920748E+00          6.0885426669E-01          
2024-05-12                20:36:30.000              132.52534722              3180.608333               133.52534722              1715546190.000            0                         963                       1.4000141440E+02          4.5000039969E+01          3.5125000000E+01          4.5116854198E+01          4.5000363592E+01          0.0000000000E+00          3.3619216272E+04          1.3707621503E-01          4.2704804088E+02          4.3111858716E+02          1.9674148623E+00          1.9823975561E+00          6.0900871366E-01          
2024-05-12                20:36:35.000              132.52540509              3180.609722               133.52540509              1715546195.000            0                         963                       1.3999914551E+02          4.5001029968E+01          3.5125000000E+01          4.5116905212E+01          4.5000450134E+01          0.0000000000E+00          3.3621968750E+04          1.3625357598E-01          4.2706559883E+02          4.3113887287E+02          1.9673360713E+00          1.9826148421E+00          6.0848820545E-01          
2024-05-12                20:36:40.000              132.52546296              3180.611111               133.52546296              1715546200.000            0                         963                       1.4000017596E+02          4.5000814851E+01          3.5125000000E+01          4.5116843750E+01          4.5000404038E+01          0.0000000000E+00          3.3622064549E+04          1.3699937875E-01          4.2704723281E+02          4.3111337405E+02          1.9671585785E+00          1.9823402565E+00          6.0781535067E-01          
2024-05-12                20:36:45.000              132.52552083              3180.612500               133.52552083              1715546205.000            0                         963                       1.3999996948E+02          4.5000907898E+01          3.5125000000E+01          4.5116935730E+01          4.5000297546E+01          0.0000000000E+00          3.3622792969E+04          1.4085008059E-01          4.2701403830E+02          4.3106779126E+02          1.9670707339E+00          1.9822114852E+00          6.0618258898E-01          
2024-05-12                20:36:50.000              132.52557870              3180.613889               133.52557870              1715546210.000            0                         963                       1.3999961853E+02          4.5000907898E+01          3.5125000000E+01          4.5116935730E+01          4.5000297546E+01          0.0000000000E+00          3.3621824219E+04          1.4076027156E-01          4.2705271186E+02          4.3110269247E+02          1.9669558385E+00          1.9821653108E+00          6.0623829845E-01          
2024-05-12                20:36:55.000              132.52563657              3180.615278               133.52563657              1715546215.000            0                         963                       1.4000106812E+02          4.4999259949E+01          3.5125000000E+01          4.5116783142E+01          4.5000205994E+01          0.0000000000E+00          3.3622707031E+04          1.3715455022E-01          4.2704396789E+02          4.3107514184E+02          1.9663285884E+00          1.9819119822E+00          6.0206836222E-01          
2024-05-12                20:37:00.000              132.52569444              3180.616667               133.52569444              1715546220.000            0                         963                       1.3999838257E+02          4.4999992371E+01          3.5125000000E+01          4.5116752625E+01          4.5000083923E+01          0.0000000000E+00          3.3620531250E+04          1.3766751692E-01          4.2703481607E+02          4.3104965052E+02          1.9663297756E+00          1.9812738307E+00          5.9970884001E-01          
2024-05-12                20:37:05.000              132.52575231              3180.618056               133.52575231              1715546225.000            0                         963                       1.4000233225E+02          4.4999539302E+01          3.5125000000E+01          4.5116719759E+01          4.5000051058E+01          0.0000000000E+00          3.3621628606E+04          1.3960788692E-01          4.2695118521E+02          4.3096377820E+02          1.9662359065E+00          1.9811289323E+00          5.9998382902E-01          
2024-05-12                20:37:10.000              132.52581019              3180.619444               133.52581019              1715546230.000            0                         963                       1.3999734497E+02          4.5000511169E+01          3.5062500000E+01          4.5116783142E+01          4.4999839783E+01          0.0000000000E+00          3.3620910156E+04          1.4477515378E-01          4.2699192854E+02          4.3100751259E+02          1.9659231800E+00          1.9812099435E+00          5.9965796831E-01          
2024-05-12                20:37:15.000              132.52586806              3180.620833               133.52586806              1715546235.000            0                         963                       1.3999748230E+02          4.5000297546E+01          3.5125000000E+01          4.5116447449E+01          4.4999931335E+01          0.0000000000E+00          3.3619261719E+04          1.3145654219E-01          4.2691259814E+02          4.3090605357E+02          1.9656671846E+00          1.9809146534E+00          5.9733413042E-01          
2024-05-12                20:37:20.000              132.52592593              3180.622222               133.52592593              1715546240.000            0                         963                       1.3999838886E+02          4.5000968933E+01          3.5097465035E+01          4.5116477966E+01          4.4999626160E+01          0.0000000000E+00          3.3618152835E+04          1.3817103415E-01          4.2687726130E+02          4.3086127935E+02          1.9656798972E+00          1.9807751952E+00          5.9579116143E-01          
