Model:	LI-7810
SN:	TG10-01524
Software Version:	2.3.5
Timestamp:	2024-04-04 08:03:04
Timezone:	US/Mountain
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1712242537	768424034	12625	0	""	2024-04-04	08:55:37	5308.0723	592.4339	2007.2416	40.7031	55.001	34.1054	51.1498	0.00219954	10.8841	54.5005	-53	0.273935	24.1295	145
DATA	1712242538	768424034	12629	0	""	2024-04-04	08:55:38	5293.6885	591.25043	2007.2581	40.7031	55.001	34.1045	51.1498	0.00216322	10.8841	54.5005	-84.75	0.273935	24.1299	106
DATA	1712242539	768074989	12633	0	""	2024-04-04	08:55:39	5297.835	592.66425	2007.4125	40.7027	55.001	34.1025	51.1498	0.00215774	10.8843	54.5005	-44.25	0.273935	24.1299	 80
DATA	1712242540	768074989	12637	0	""	2024-04-04	08:55:40	5298.1362	592.56177	2007.7344	40.7031	55.001	34.1029	51.1498	0.00217552	10.8841	54.5005	37.75	0.273935	24.1291	 69
DATA	1712242541	768074989	12641	0	""	2024-04-04	08:55:41	5295.8623	592.26013	2008.506	40.7035	55.001	34.1025	51.1498	0.00215191	10.8836	54.5005	-1.5	0.273935	24.1299	200
DATA	1712242542	768074989	12645	0	""	2024-04-04	08:55:42	5298.3315	590.24194	2008.29	40.7035	55.001	34.1021	51.1498	0.00218967	10.8841	54.5009	-42.75	0.273935	24.1299	 22
DATA	1712242543	768074989	12649	0	""	2024-04-04	08:55:43	5297	588.02802	2007.845	40.7035	55.001	34.1021	51.1498	0.00216775	10.8858	54.5009	-12.75	0.273935	24.1299	 85
DATA	1712242544	768074989	12653	0	""	2024-04-04	08:55:44	5292.3779	590.67303	2007.6176	40.7027	55.001	34.1008	51.1498	0.00218353	10.8836	54.5013	20.5	0.273935	24.1291	 18
DATA	1712242545	768074989	12657	0	""	2024-04-04	08:55:45	5296.9199	589.82263	2007.6847	40.7031	55.001	34.1004	51.1498	0.00218607	10.8838	54.5013	-37	0.273935	24.1307	248
DATA	1712242546	767744064	12661	0	""	2024-04-04	08:55:46	5299.5273	590.36243	2007.8442	40.704	55.001	34.0967	51.1498	0.00217544	10.8843	54.5013	-67.5	0.273935	24.1307	 16
DATA	1712242547	767744064	12665	0	""	2024-04-04	08:55:47	5297.4312	592.09467	2007.4314	40.7031	55.001	34.098	51.1498	0.00218193	10.884	54.5013	104	0.273935	24.1303	110
DATA	1712242548	767744064	12669	0	""	2024-04-04	08:55:48	5303.8325	588.75153	2008.0645	40.7031	55.001	34.1	51.1498	0.00222045	10.8839	54.5009	-66.75	0.273935	24.1303	214
DATA	1712242549	767744064	12673	0	""	2024-04-04	08:55:49	5298.0513	590.74329	2007.4923	40.7031	55.001	34.0984	51.1498	0.0021878	10.883	54.5005	57	0.273935	24.1307	 85
DATA	1712242550	767744064	12677	0	""	2024-04-04	08:55:50	5296.5786	591.22339	2007.917	40.7035	55.0012	34.098	51.1498	0.0021651	10.8859	54.5005	-93.75	0.273935	24.1291	 29
DATA	1712242551	767744064	12681	0	""	2024-04-04	08:55:51	5298.3633	590.86761	2007.4661	40.7031	55.001	34.0955	51.1498	0.00218816	10.8817	54.5005	-66.5	0.273935	24.1311	 60
DATA	1712242552	767744064	12685	0	""	2024-04-04	08:55:52	5297.7744	589.70172	2008.0129	40.7027	55.0014	34.0951	51.1498	0.00216959	10.8848	54.5005	143.5	0.273935	24.1295	138
DATA	1712242553	767744064	12689	0	""	2024-04-04	08:55:53	5302.4448	589.26459	2007.4529	40.7023	55.0014	34.0959	51.1498	0.00219327	10.883	54.5005	-93.75	0.273935	24.1295	140
DATA	1712242554	767393112	12693	0	""	2024-04-04	08:55:54	5300.688	588.34192	2007.4966	40.704	55.0016	34.0947	51.1498	0.00215724	10.8854	54.5005	-18	0.273935	24.1295	180
DATA	1712242555	767393112	12697	0	""	2024-04-04	08:55:55	5297.356	589.42749	2007.4709	40.7035	55.0016	34.0934	51.1498	0.00219041	10.8828	54.5005	-122.5	0.273935	24.1299	132
DATA	1712242556	767393112	12701	0	""	2024-04-04	08:55:56	5299.2261	590.06165	2007.5682	40.704	55.0016	34.0938	51.1498	0.00218089	10.8843	54.5005	140.25	0.273935	24.1295	113
DATA	1712242557	767393112	12705	0	""	2024-04-04	08:55:57	5297.459	589.6452	2006.4961	40.7035	55.0018	34.0959	51.1498	0.00219055	10.8827	54.5005	-60.75	0.273935	24.1291	 85
DATA	1712242558	767393112	12709	0	""	2024-04-04	08:55:58	5300.7563	593.08881	2007.7238	40.7027	55.0016	34.0938	51.1498	0.00219168	10.8844	54.5005	-19.25	0.273935	24.1299	186
DATA	1712242559	767393112	12713	0	""	2024-04-04	08:55:59	5297.4111	592.08337	2007.9736	40.7035	55.0018	34.0934	51.1498	0.00217508	10.8851	54.5005	-60.25	0.273935	24.1295	167
DATA	1712242560	767393112	12717	0	""	2024-04-04	08:56:00	5299.2749	588.69513	2007.5454	40.7031	55.0018	34.0922	51.1498	0.00217067	10.885	54.5005	72.5	0.273935	24.1295	 20
DATA	1712242561	767039060	12721	0	""	2024-04-04	08:56:01	5291.8472	589.06873	2007.3279	40.7031	55.0016	34.093	51.1496	0.00219433	10.8842	54.5005	98.75	0.273386	24.1299	 73
DATA	1712242562	767039060	12725	0	""	2024-04-04	08:56:02	5292.3247	587.83569	2006.9077	40.704	55.0018	34.0947	51.1492	0.0021687	10.8844	54.5005	-10	0.273203	24.1295	158
DATA	1712242563	767039060	12729	0	""	2024-04-04	08:56:03	5291.6621	588.26782	2008.3004	40.7031	55.0012	34.0938	51.149	0.0021932	10.885	54.5005	-102.75	0.273203	24.1291	 21
DATA	1712242564	767039060	12733	0	""	2024-04-04	08:56:04	5294.8516	589.94153	2007.6888	40.7031	55.001	34.0926	51.149	0.00217006	10.8833	54.5005	-1	0.273203	24.1291	 93
DATA	1712242565	767039060	12737	0	""	2024-04-04	08:56:05	5292.4888	592.6615	2007.9231	40.704	55.001	34.0918	51.149	0.00216456	10.886	54.5007	17.5	0.273203	24.1288	 62
DATA	1712242566	767039060	12741	0	""	2024-04-04	08:56:06	5290.314	590.22955	2008.1866	40.7048	55.001	34.0914	51.149	0.00216302	10.886	54.5009	-101.5	0.273203	24.1288	178
DATA	1712242567	767039060	12745	0	""	2024-04-04	08:56:07	5287.4692	586.28009	2008.0186	40.7031	55.001	34.0881	51.149	0.00218643	10.8862	54.5013	-20.25	0.273203	24.1288	 42
DATA	1712242568	767039060	12749	0	""	2024-04-04	08:56:08	5285.7505	586.05988	2008.1252	40.7035	55.001	34.0881	51.149	0.0021624	10.883	54.5013	-20.25	0.273203	24.1311	185
DATA	1712242569	766697883	12753	0	""	2024-04-04	08:56:09	5286.1865	588.28479	2007.3481	40.7044	55.001	34.0877	51.149	0.00220083	10.8849	54.5013	64	0.273203	24.1319	148
DATA	1712242570	766697883	12757	0	""	2024-04-04	08:56:10	5292.3301	594.4986	2007.2144	40.7031	55.001	34.0897	51.149	0.00216919	10.8845	54.5013	-75.75	0.273203	24.1315	  9
DATA	1712242571	766697883	12761	0	""	2024-04-04	08:56:11	5293.5522	591.84778	2008.1011	40.7035	55.001	34.0889	51.149	0.00216065	10.8857	54.5011	53.75	0.273203	24.1315	  8
DATA	1712242572	766697883	12765	0	""	2024-04-04	08:56:12	5289.4946	593.10187	2007.5262	40.7023	55.001	34.0864	51.149	0.00215472	10.8848	54.5005	-76.25	0.273203	24.1315	 63
DATA	1712242573	766697883	12769	0	""	2024-04-04	08:56:13	5290.231	587.33258	2008.5463	40.704	55.001	34.0852	51.149	0.00217631	10.8858	54.5005	-80.5	0.273203	24.1315	156
DATA	1712242574	766697883	12773	0	""	2024-04-04	08:56:14	5289.7886	589.52679	2007.9221	40.7027	55.001	34.084	51.149	0.00218268	10.8887	54.5005	93	0.273203	24.1307	109
DATA	1712242575	766697883	12777	0	""	2024-04-04	08:56:15	5286.5356	590.12769	2007.2971	40.7035	55.001	34.0852	51.149	0.00214939	10.8842	54.5005	-67	0.273203	24.1303	179
DATA	1712242576	766350984	12781	0	""	2024-04-04	08:56:16	5288.7295	589.5152	2008.5475	40.7035	55.001	34.0848	51.149	0.00217017	10.8847	54.5005	-109	0.273203	24.1303	166
DATA	1712242577	766350984	12785	0	""	2024-04-04	08:56:17	5289.4517	586.8714	2007.0923	40.7027	55.001	34.084	51.149	0.00216897	10.8852	54.5005	-25.75	0.273203	24.1303	222
DATA	1712242578	766350984	12789	0	""	2024-04-04	08:56:18	5280.1543	587.42444	2007.1757	40.704	55.001	34.0811	51.149	0.00217574	10.8842	54.5005	8	0.273203	24.1295	 17
DATA	1712242579	766350984	12793	0	""	2024-04-04	08:56:19	5281.939	586.33197	2007.4247	40.704	55.001	34.0815	51.149	0.00215957	10.8825	54.5005	4.75	0.273203	24.1295	134
DATA	1712242580	766350984	12797	0	""	2024-04-04	08:56:20	5282.9463	588.15753	2007.1292	40.7035	55.001	34.0823	51.149	0.00216659	10.8827	54.5005	22.25	0.273203	24.1291	  5
DATA	1712242581	766350984	12801	0	""	2024-04-04	08:56:21	5283.1797	590.23267	2007.8361	40.7035	55.001	34.0827	51.149	0.00216839	10.8865	54.5005	77.25	0.273203	24.1295	 12
DATA	1712242582	766350984	12805	0	""	2024-04-04	08:56:22	5284.6826	587.84369	2007.3018	40.7031	55.001	34.0848	51.149	0.00217664	10.8859	54.5005	-7.5	0.273203	24.1295	222
DATA	1712242583	766350984	12809	0	""	2024-04-04	08:56:23	5280.3481	585.23932	2007.5391	40.7035	55.001	34.0852	51.149	0.00216797	10.8859	54.5005	43.5	0.273203	24.1291	215
DATA	1712242584	766006946	12813	0	""	2024-04-04	08:56:24	5284.6875	589.21155	2007.7753	40.7044	55.001	34.0877	51.149	0.00215822	10.8847	54.5005	27.5	0.273203	24.1295	223
DATA	1712242585	766006946	12817	0	""	2024-04-04	08:56:25	5283.7056	588.34778	2007.8931	40.7035	55.001	34.0869	51.149	0.002189	10.8846	54.5005	-150.25	0.273203	24.1311	 10
DATA	1712242586	766006946	12821	0	""	2024-04-04	08:56:26	5288.687	589.56281	2007.835	40.7052	55.001	34.0823	51.149	0.00219464	10.8834	54.5005	-144.5	0.273203	24.1303	206
DATA	1712242587	766006946	12825	0	""	2024-04-04	08:56:27	5285.2441	588.87958	2008.0999	40.704	55.001	34.0799	51.149	0.00218546	10.8823	54.5005	119.75	0.273203	24.1303	 36
DATA	1712242588	766006946	12829	0	""	2024-04-04	08:56:28	5285.6157	585.0108	2007.8231	40.7035	55.001	34.0815	51.149	0.00220081	10.8831	54.5005	-80.5	0.273203	24.1295	189
DATA	1712242589	766006946	12833	0	""	2024-04-04	08:56:29	5283.4253	588.37946	2008.075	40.704	55.001	34.0803	51.149	0.00216596	10.8836	54.5005	52.5	0.273203	24.1299	125
DATA	1712242590	766006946	12837	0	""	2024-04-04	08:56:30	5284.2808	586.26227	2007.6215	40.7031	55.0012	34.0811	51.149	0.00220316	10.884	54.5005	-39.25	0.273203	24.1299	 28
DATA	1712242591	765661001	12841	0	""	2024-04-04	08:56:31	5284.0034	590.66412	2007.6707	40.704	55.0012	34.0823	51.149	0.00217633	10.8859	54.5005	111	0.273203	24.1295	121
DATA	1712242592	765661001	12845	0	""	2024-04-04	08:56:32	5284.4683	584.88782	2008.1663	40.7044	55.0016	34.0827	51.149	0.00216608	10.8869	54.5005	30.75	0.273203	24.1303	 57
DATA	1712242593	765661001	12849	0	""	2024-04-04	08:56:33	5282.4424	588.15906	2007.1471	40.7044	55.0014	34.0823	51.149	0.00219628	10.884	54.5005	-118.25	0.273203	24.1303	 77
DATA	1712242594	765661001	12853	0	""	2024-04-04	08:56:34	5284.7441	586.23932	2007.6215	40.7044	55.0018	34.0782	51.149	0.00217637	10.8828	54.5007	-136.75	0.273203	24.1299	156
DATA	1712242595	765661001	12857	0	""	2024-04-04	08:56:35	5284.7212	587.53223	2007.8837	40.7027	55.0016	34.0745	51.149	0.00217269	10.8848	54.5013	-42.75	0.273203	24.1307	103
DATA	1712242596	765661001	12861	0	""	2024-04-04	08:56:36	5283.8105	587.7962	2007.6101	40.704	55.0016	34.0766	51.149	0.00218807	10.8857	54.5013	164.5	0.273203	24.1311	197
DATA	1712242597	765661001	12865	0	""	2024-04-04	08:56:37	5285.4736	586.52655	2007.906	40.7031	55.0012	34.0774	51.149	0.00216957	10.8857	54.5011	120	0.273203	24.1311	154
DATA	1712242598	765661001	12869	0	""	2024-04-04	08:56:38	5284.8149	587.61084	2008.1353	40.704	55.001	34.0782	51.149	0.0021756	10.8854	54.5013	-171.5	0.273203	24.1307	202
DATA	1712242599	765325069	12873	0	""	2024-04-04	08:56:39	5280.9272	587.22217	2008.2509	40.7048	55.001	34.0741	51.149	0.00217568	10.883	54.5005	-207	0.273203	24.1311	153
DATA	1712242600	765325069	12877	0	""	2024-04-04	08:56:40	5284.7495	586.11255	2007.7632	40.7048	55.001	34.0733	51.149	0.00218988	10.886	54.5005	0.5	0.273203	24.1303	102
DATA	1712242601	765325069	12881	0	""	2024-04-04	08:56:41	5284.0039	587.4035	2007.8911	40.7035	55.001	34.0708	51.149	0.00216627	10.8868	54.5005	-115	0.273203	24.1299	143
DATA	1712242602	765325069	12885	0	""	2024-04-04	08:56:42	5283.4414	586.27045	2007.6476	40.7035	55.001	34.0696	51.149	0.00222017	10.8843	54.5005	4.25	0.273203	24.1311	185
DATA	1712242603	765325069	12889	0	""	2024-04-04	08:56:43	5278.021	586.37964	2007.7253	40.704	55.001	34.0692	51.149	0.00218449	10.8842	54.5005	5.75	0.273203	24.1311	105
DATA	1712242604	765325069	12893	0	""	2024-04-04	08:56:44	5282.4404	585.01178	2007.5649	40.7044	55.001	34.072	51.149	0.00216137	10.8849	54.5005	66.75	0.273203	24.1299	213
DATA	1712242605	765325069	12897	0	""	2024-04-04	08:56:45	5279.3291	587.22168	2007.5085	40.7031	55.001	34.072	51.149	0.00219872	10.8855	54.5005	97.25	0.273203	24.1299	227
DATA	1712242606	764977931	12901	0	""	2024-04-04	08:56:46	5283.4531	584.75739	2007.9844	40.7031	55.001	34.0745	51.149	0.00218365	10.8848	54.5005	8.25	0.273203	24.1307	221
DATA	1712242607	764977931	12905	0	""	2024-04-04	08:56:47	5282.9316	585.11566	2008.4178	40.7035	55.001	34.0737	51.149	0.0022013	10.8855	54.5005	35.75	0.273203	24.1303	204
DATA	1712242608	764977931	12909	0	""	2024-04-04	08:56:48	5278.5947	589.69604	2007.5916	40.704	55.001	34.0737	51.149	0.00213931	10.8834	54.5005	-86.5	0.273203	24.1303	231
DATA	1712242609	764977931	12913	0	""	2024-04-04	08:56:49	5282.2148	587.20624	2007.682	40.7035	55.001	34.0704	51.149	0.00218052	10.8841	54.5005	-41.5	0.273203	24.1303	181
DATA	1712242610	764977931	12917	0	""	2024-04-04	08:56:50	5282.5996	585.03955	2007.5424	40.7048	55.001	34.0688	51.149	0.00218201	10.886	54.5005	123.75	0.273203	24.1307	  7
DATA	1712242611	764977931	12921	0	""	2024-04-04	08:56:51	5288.8013	590.55048	2007.9688	40.7052	55.001	34.072	51.149	0.00219323	10.8848	54.5005	146.75	0.273203	24.1303	  0
DATA	1712242612	764977931	12925	0	""	2024-04-04	08:56:52	5291.0317	586.51904	2007.3059	40.704	55.001	34.0745	51.149	0.00218253	10.8846	54.5005	-98	0.273203	24.1303	 95
DATA	1712242613	764977931	12929	0	""	2024-04-04	08:56:53	5295.1538	586.1344	2007.8354	40.704	55.001	34.0737	51.149	0.00219455	10.8849	54.5005	7.25	0.273203	24.1299	128
DATA	1712242614	764635086	12933	0	""	2024-04-04	08:56:54	5287.2974	589.43274	2008.1971	40.704	55.001	34.072	51.149	0.0021831	10.8845	54.5005	-150.5	0.273203	24.1288	150
DATA	1712242615	764635086	12937	0	""	2024-04-04	08:56:55	5283.8745	587.841	2007.4395	40.7031	55.001	34.0696	51.149	0.00218729	10.8853	54.5005	-126.25	0.273203	24.1295	 15
DATA	1712242616	764635086	12941	0	""	2024-04-04	08:56:56	5281.7158	585.10046	2008.7205	40.7048	55.001	34.0675	51.149	0.00217234	10.8853	54.5005	116.25	0.273203	24.1295	 42
DATA	1712242617	764635086	12945	0	""	2024-04-04	08:56:57	5280.833	585.38904	2008.3669	40.704	55.001	34.0704	51.149	0.00220052	10.8851	54.5007	83.5	0.273203	24.1299	109
DATA	1712242618	764635086	12949	0	""	2024-04-04	08:56:58	5280.6987	584.03058	2007.8788	40.7031	55.001	34.0708	51.149	0.00219723	10.8848	54.5011	-140.5	0.273203	24.1295	 69
DATA	1712242619	764635086	12953	0	""	2024-04-04	08:56:59	5278.3774	585.4892	2007.2896	40.7035	55.001	34.0692	51.149	0.002169	10.8844	54.5011	63.25	0.273203	24.1327	131
DATA	1712242620	764635086	12957	0	""	2024-04-04	08:57:00	5279.6953	582.57422	2007.5912	40.7035	55.001	34.0692	51.149	0.00220225	10.886	54.5011	-24.75	0.273203	24.1323	235
DATA	1712242621	764283895	12961	0	""	2024-04-04	08:57:01	5279.1592	583.1344	2007.0326	40.7044	55.001	34.0688	51.149	0.00216941	10.8871	54.5011	-19.75	0.273203	24.1323	241
DATA	1712242622	764283895	12965	0	""	2024-04-04	08:57:02	5278.1548	585.32916	2007.6619	40.704	55.001	34.07	51.149	0.00218731	10.8842	54.5005	-39.25	0.273203	24.1311	148
DATA	1712242623	764283895	12969	0	""	2024-04-04	08:57:03	5277.9727	584.18396	2007.0916	40.704	55.001	34.0688	51.149	0.00220915	10.8831	54.5005	-70.75	0.273203	24.1303	 10
DATA	1712242624	764283895	12973	0	""	2024-04-04	08:57:04	5279.0781	582.36493	2007.7235	40.7031	55.001	34.0651	51.149	0.00218557	10.8846	54.5005	-54.5	0.273203	24.1303	253
DATA	1712242625	764283895	12977	0	""	2024-04-04	08:57:05	5277.1968	587.92419	2007.4117	40.704	55.0014	34.0646	51.149	0.00218309	10.8853	54.5005	-45.75	0.273203	24.1303	 66
DATA	1712242626	764283895	12981	0	""	2024-04-04	08:57:06	5275.7891	587.91669	2007.8431	40.7044	55.0016	34.0651	51.149	0.00217573	10.8846	54.5005	55	0.273203	24.1307	187
DATA	1712242627	764283895	12985	0	""	2024-04-04	08:57:07	5278.23	586.95129	2007.8156	40.7035	55.0016	34.0667	51.149	0.00215285	10.8857	54.5005	-94.5	0.273203	24.1303	228
DATA	1712242628	764283895	12989	0	""	2024-04-04	08:57:08	5282.1562	587.35938	2008.2051	40.704	55.0018	34.0655	51.149	0.00218917	10.8864	54.5005	84	0.273203	24.1303	131
DATA	1712242629	763943910	12993	0	""	2024-04-04	08:57:09	5340.0405	592.97589	2008.3861	40.704	55.0018	34.0638	51.1487	0.00220228	10.8844	54.5007	-81.75	0.27247	24.1299	 78
DATA	1712242630	763943910	12997	0	""	2024-04-04	08:57:10	5367.853	591.7746	2008.1807	40.7035	55.0018	34.0622	51.1483	0.00218913	10.8854	54.5009	-104	0.27247	24.1307	157
DATA	1712242631	763943910	13001	0	""	2024-04-04	08:57:11	5373.6187	592.12714	2008.4027	40.7044	55.0018	34.0618	51.1483	0.0021743	10.8852	54.5009	144.25	0.27247	24.1315	 23
DATA	1712242632	763943910	13005	0	""	2024-04-04	08:57:12	5373.2764	593.96442	2008.9166	40.704	55.0018	34.0618	51.1483	0.00219232	10.8863	54.5013	-17.75	0.27247	24.1315	 42
DATA	1712242633	763943910	13009	0	""	2024-04-04	08:57:13	5358.0308	594.13898	2007.7017	40.704	55.001	34.0618	51.1483	0.00218457	10.8855	54.5013	-14.75	0.27247	24.1315	246
DATA	1712242634	763943910	13013	0	""	2024-04-04	08:57:14	5326.7227	582.44495	2007.9415	40.704	55.001	34.0593	51.1483	0.00219237	10.8854	54.5009	-38	0.27247	24.1315	 98
DATA	1712242635	763943910	13017	0	""	2024-04-04	08:57:15	5325.9829	590.01306	2008.3313	40.704	55.001	34.0601	51.1483	0.00220437	10.8841	54.5005	91.75	0.27247	24.1299	183
DATA	1712242636	763597965	13021	0	""	2024-04-04	08:57:16	5321.1396	591.24109	2007.3177	40.704	55.001	34.0634	51.1483	0.00216995	10.884	54.5005	56.25	0.27247	24.1303	149
DATA	1712242637	763597965	13025	0	""	2024-04-04	08:57:17	5301.894	584.9726	2008.3693	40.7048	55.001	34.0642	51.1483	0.00219459	10.8866	54.5005	-128.5	0.27247	24.1307	229
DATA	1712242638	763597965	13029	0	""	2024-04-04	08:57:18	5314.3228	591.24567	2008.1876	40.7044	55.001	34.0605	51.1483	0.00216644	10.8827	54.5005	-75.75	0.27247	24.1311	 60
DATA	1712242639	763597965	13033	0	""	2024-04-04	08:57:19	5407.4302	609.67133	2007.6643	40.7048	55.001	34.0597	51.1483	0.00218622	10.8839	54.5005	54.5	0.27247	24.1307	219
DATA	1712242640	763597965	13037	0	""	2024-04-04	08:57:20	5456.3804	605.37891	2007.7238	40.7056	55.001	34.0589	51.1483	0.00220743	10.8845	54.5005	-22.25	0.27247	24.1303	 46
DATA	1712242641	763597965	13041	0	""	2024-04-04	08:57:21	5352.6719	588.11023	2007.4331	40.7052	55.001	34.0576	51.1483	0.00222663	10.8865	54.5005	16.5	0.27247	24.1307	191
DATA	1712242642	763597965	13045	0	""	2024-04-04	08:57:22	5309.5107	586.33282	2008.5696	40.7048	55.001	34.0593	51.1483	0.00218096	10.8855	54.5005	69.25	0.27247	24.1311	 19
DATA	1712242643	763597965	13049	0	""	2024-04-04	08:57:23	5299.147	587.19189	2008.0172	40.7044	55.001	34.0609	51.1483	0.00221555	10.8852	54.5005	-27.5	0.27247	24.1311	209
DATA	1712242644	763252973	13053	0	""	2024-04-04	08:57:24	5294.2544	588.13843	2007.652	40.7048	55.001	34.0609	51.1483	0.00215748	10.8847	54.5005	-54.75	0.27247	24.1307	  4
DATA	1712242645	763252973	13057	0	""	2024-04-04	08:57:25	5294.8335	586.02954	2007.3901	40.7056	55.001	34.0597	51.1483	0.00219714	10.8841	54.5005	20.25	0.27247	24.1311	251
DATA	1712242646	763252973	13061	0	""	2024-04-04	08:57:26	5291.7861	589.46832	2007.2113	40.7048	55.001	34.0605	51.1483	0.00215561	10.8852	54.5005	-91	0.27247	24.1299	156
DATA	1712242647	763252973	13065	0	""	2024-04-04	08:57:27	5297.2871	587.57971	2007.1912	40.7052	55.001	34.0613	51.1483	0.00219611	10.8863	54.5005	-36.5	0.27247	24.1299	 12
DATA	1712242648	763252973	13069	0	""	2024-04-04	08:57:28	5308.0493	589.71204	2008.2885	40.7052	55.001	34.0626	51.1483	0.00217732	10.8839	54.5005	-68.75	0.27247	24.1299	 76
DATA	1712242649	763252973	13073	0	""	2024-04-04	08:57:29	5320.0454	590.211	2008.4119	40.7052	55.001	34.0597	51.1483	0.00218155	10.8861	54.5005	-86.75	0.27247	24.1303	186
DATA	1712242650	763252973	13077	0	""	2024-04-04	08:57:30	5456.2256	590.60931	2008.8809	40.7048	55.001	34.0589	51.1483	0.00218943	10.8834	54.5005	-36.5	0.27247	24.1299	 16
DATA	1712242651	762903928	13081	0	""	2024-04-04	08:57:31	5465.7339	592.11536	2008.5369	40.7048	55.001	34.0564	51.1483	0.00219462	10.8839	54.5005	22.75	0.27247	24.1299	 19
DATA	1712242652	762903928	13085	0	""	2024-04-04	08:57:32	5362.0781	589.7948	2007.6265	40.7044	55.001	34.0564	51.1483	0.00217964	10.8844	54.5005	-19.5	0.27247	24.1303	215
DATA	1712242653	762903928	13089	0	""	2024-04-04	08:57:33	5312.96	586.13782	2007.6949	40.7048	55.001	34.0589	51.1483	0.00217865	10.8849	54.5005	-31.25	0.27247	24.1307	230
DATA	1712242654	762903928	13093	0	""	2024-04-04	08:57:34	5308.4248	585.75806	2007.8756	40.7052	55.001	34.0585	51.1483	0.00216672	10.886	54.5005	-77	0.27247	24.1315	124
DATA	1712242655	762903928	13097	0	""	2024-04-04	08:57:35	5295.4858	588.08124	2007.4962	40.7052	55.001	34.0589	51.1483	0.00218412	10.8847	54.5005	58.5	0.27247	24.1307	234
DATA	1712242656	762903928	13101	0	""	2024-04-04	08:57:36	5301.9341	586.27649	2006.9164	40.7052	55.001	34.0613	51.1483	0.00218224	10.8863	54.5007	-47.5	0.27247	24.1299	253
DATA	1712242657	762903928	13105	0	""	2024-04-04	08:57:37	5299.6943	586.89191	2008.2172	40.7052	55.001	34.0601	51.1483	0.00218253	10.8846	54.5007	-104.25	0.27247	24.1311	 95
DATA	1712242658	762903928	13109	0	""	2024-04-04	08:57:38	5302.6411	585.14331	2007.5883	40.7048	55.001	34.0564	51.1483	0.00220456	10.8841	54.5011	6.5	0.27247	24.1323	140
DATA	1712242659	762568950	13113	0	""	2024-04-04	08:57:39	5302.877	583.76398	2006.9755	40.7052	55.0012	34.0568	51.1483	0.00219907	10.8854	54.5011	-155.5	0.27247	24.1327	 77
DATA	1712242660	762568950	13117	0	""	2024-04-04	08:57:40	5298.0908	584.71613	2007.4939	40.704	55.0014	34.0548	51.1483	0.00218052	10.8848	54.5009	96.25	0.27247	24.1319	 19
DATA	1712242661	762568950	13121	0	""	2024-04-04	08:57:41	5286.7983	583.67322	2007.0135	40.706	55.0018	34.0552	51.1483	0.00218367	10.8848	54.5007	-35.25	0.27247	24.1307	 51
DATA	1712242662	762568950	13125	0	""	2024-04-04	08:57:42	5285.1777	586.19049	2007.1616	40.7052	55.0018	34.0544	51.1483	0.00216965	10.885	54.5005	82.25	0.27247	24.1303	 10
DATA	1712242663	762568950	13129	0	""	2024-04-04	08:57:43	5282.4263	584.41351	2007.3477	40.7048	55.0014	34.0556	51.1483	0.00218496	10.885	54.5005	15.5	0.27247	24.1307	213
DATA	1712242664	762568950	13133	0	""	2024-04-04	08:57:44	5284.2925	585.64771	2006.8582	40.7056	55.0014	34.0564	51.1483	0.00218486	10.8871	54.5005	-35.75	0.27247	24.1303	118
DATA	1712242665	762568950	13137	0	""	2024-04-04	08:57:45	5280.9458	586.80829	2007.6359	40.7048	55.001	34.056	51.1483	0.00218471	10.8873	54.5005	-161.75	0.27247	24.1299	 87
DATA	1712242666	762217998	13141	0	""	2024-04-04	08:57:46	5279.356	585.54871	2007.5413	40.7044	55.001	34.0515	51.1483	0.00215977	10.8864	54.5005	-105.5	0.27247	24.1299	 17
DATA	1712242667	762217998	13145	0	""	2024-04-04	08:57:47	5283.5225	583.18414	2008.1583	40.7056	55.001	34.0507	51.1483	0.00219149	10.8875	54.5005	-15.75	0.27247	24.1299	 70
DATA	1712242668	762217998	13149	0	""	2024-04-04	08:57:48	5281.877	582.43085	2007.3375	40.7056	55.0012	34.0498	51.1483	0.00222152	10.8845	54.5007	58	0.27247	24.1299	145
DATA	1712242669	762217998	13153	0	""	2024-04-04	08:57:49	5305.5601	579.07135	2007.488	40.7101	55.001	34.0531	51.1483	0.002214	10.8835	54.5005	487	0.27247	24.1299	 12
DATA	1712242670	762217998	13157	0	""	2024-04-04	08:57:50	5320.1045	584.58398	2007.1705	40.7085	55.001	34.0564	51.1483	0.00218337	10.8826	54.5005	-4.25	0.27247	24.1311	245
DATA	1712242671	762217998	13161	0	""	2024-04-04	08:57:51	5417.3638	585.48669	2007.7874	40.7056	55.001	34.0581	51.1483	0.00219537	10.8824	54.5007	-88.75	0.27247	24.1311	 82
DATA	1712242672	762217998	13165	0	""	2024-04-04	08:57:52	5401.124	583.79749	2007.1368	40.7052	55.001	34.0544	51.1483	0.00218381	10.8834	54.5007	-152	0.27247	24.1307	152
