DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-04-17                15:15:00.000              107.30208333              2575.250000               108.30208333              1713366900.000            0                         963                       1.4000128174E+02          4.4995079041E+01          3.7437500000E+01          4.5104118347E+01          4.4986839294E+01          0.0000000000E+00          3.4544582031E+04          1.3532297836E-01          4.4361666067E+02          4.4752501493E+02          1.9672888122E+00          1.9817342939E+00          5.6272607774E-01          
2024-04-17                15:15:05.000              107.30214120              2575.251389               108.30214120              1713366905.000            0                         963                       1.4000155640E+02          4.4995658875E+01          3.7375000000E+01          4.5104118347E+01          4.4986625671E+01          0.0000000000E+00          3.4543847656E+04          1.3195051435E-01          4.4543109773E+02          4.4935200790E+02          1.9650369322E+00          1.9804050897E+00          5.6247427307E-01          
2024-04-17                15:15:10.000              107.30219907              2575.252778               108.30219907              1713366910.000            0                         963                       1.4000032043E+02          4.4994407654E+01          3.7375000000E+01          4.5103782654E+01          4.4986320496E+01          0.0000000000E+00          3.4543164062E+04          1.3416009287E-01          4.4315009895E+02          4.4705037676E+02          1.9663115428E+00          1.9804434545E+00          5.6269245643E-01          
2024-04-17                15:15:15.000              107.30225694              2575.254167               108.30225694              1713366915.000            0                         963                       1.4000055551E+02          4.4995506287E+01          3.7375000000E+01          4.5103263855E+01          4.4986167908E+01          0.0000000000E+00          3.4543442827E+04          1.3368837662E-01          4.4231460293E+02          4.4620372726E+02          1.9641600444E+00          1.9785888432E+00          5.6153831599E-01          
2024-04-17                15:15:20.000              107.30231481              2575.255556               108.30231481              1713366920.000            0                         963                       1.4000166246E+02          4.4995018005E+01          3.7417395105E+01          4.5103202820E+01          4.4985862732E+01          0.0000000000E+00          3.4543901606E+04          1.3468449672E-01          4.4294101584E+02          4.4683199332E+02          1.9650192505E+00          1.9791493671E+00          5.6193486723E-01          
2024-04-17                15:15:25.000              107.30237269              2575.256944               108.30237269              1713366925.000            0                         963                       1.3999780103E+02          4.4994712830E+01          3.7375000000E+01          4.5102897644E+01          4.4985649109E+01          0.0000000000E+00          3.4542045837E+04          1.2995527578E-01          4.4305643522E+02          4.4694626129E+02          1.9646823858E+00          1.9787627065E+00          5.6056925887E-01          
2024-04-17                15:15:30.000              107.30243056              2575.258333               108.30243056              1713366930.000            0                         963                       1.3999825684E+02          4.4996009216E+01          3.7355000000E+01          4.5102687683E+01          4.4985324402E+01          0.0000000000E+00          3.4541873750E+04          1.3866305076E-01          4.4386960519E+02          4.4777998702E+02          1.9650698770E+00          1.9792349931E+00          5.6358447801E-01          
2024-04-17                15:15:35.000              107.30248843              2575.259722               108.30248843              1713366935.000            0                         963                       1.4000018311E+02          4.4995780945E+01          3.7312500000E+01          4.5102500916E+01          4.4985282898E+01          0.0000000000E+00          3.4540781250E+04          1.2661739078E-01          4.4227139570E+02          4.4610939570E+02          1.9643436341E+00          1.9785351397E+00          5.6428644200E-01          
2024-04-17                15:15:40.000              107.30254630              2575.261111               108.30254630              1713366940.000            0                         963                       1.4000051880E+02          4.4995323181E+01          3.7312500000E+01          4.5102195740E+01          4.4985099792E+01          0.0000000000E+00          3.4540000000E+04          1.2923940024E-01          4.4279166882E+02          4.4709640763E+02          1.9645048004E+00          1.9787758511E+00          5.6375228535E-01          
2024-04-17                15:15:45.000              107.30260417              2575.262500               108.30260417              1713366945.000            0                         963                       1.3999990708E+02          4.4995627901E+01          3.7312500000E+01          4.5101989632E+01          4.4984974534E+01          0.0000000000E+00          3.4539446770E+04          1.2602153716E-01          4.4526141028E+02          4.4774402468E+02          1.9643738622E+00          1.9786219905E+00          5.6333404085E-01          
