DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-04-19                17:27:30.000              109.39409722              2625.458333               110.39409722              1713547650.000            0                         963                       1.4000418091E+02          4.5000144958E+01          3.7062500000E+01          4.5116081238E+01          4.4999626160E+01          0.0000000000E+00          3.4174683594E+04          1.6472801403E-01          4.2966418532E+02          4.3337910303E+02          2.0980896931E+00          2.1134345824E+00          5.7004888698E-01          
2024-04-19                17:27:35.000              109.39415509              2625.459722               110.39415509              1713547655.000            0                         963                       1.4000122070E+02          4.4999717712E+01          3.7000000000E+01          4.5116142273E+01          4.4999534607E+01          0.0000000000E+00          3.4174492188E+04          1.5879671594E-01          4.3033615832E+02          4.3404700741E+02          2.0974198343E+00          2.1127855628E+00          5.7309527293E-01          
2024-04-19                17:27:40.000              109.39421296              2625.461111               110.39421296              1713547660.000            0                         963                       1.4000321960E+02          4.4999717712E+01          3.7000000000E+01          4.5116142273E+01          4.4999534607E+01          0.0000000000E+00          3.4175226562E+04          1.6327149087E-01          4.3069490845E+02          4.3447763905E+02          2.0970435330E+00          2.1123861702E+00          5.7081923778E-01          
2024-04-19                17:27:45.000              109.39427083              2625.462500               110.39427083              1713547665.000            0                         963                       1.4000009861E+02          4.4999471750E+01          3.7000000000E+01          4.5116028857E+01          4.4999615228E+01          0.0000000000E+00          3.4173851737E+04          1.5466098764E-01          4.3104597076E+02          4.3478061808E+02          2.0972022522E+00          2.1125811081E+00          5.7313624623E-01          
2024-04-19                17:27:50.000              109.39432870              2625.463889               110.39432870              1713547670.000            0                         963                       1.3999972101E+02          4.5000337629E+01          3.7000000000E+01          4.5115951424E+01          4.4999614773E+01          0.0000000000E+00          3.4172650770E+04          1.6543892397E-01          4.3122209764E+02          4.3505032637E+02          2.0966218641E+00          2.1120965959E+00          5.7236906067E-01          
2024-04-19                17:27:55.000              109.39438657              2625.465278               110.39438657              1713547675.000            0                         963                       1.3999586054E+02          4.5000724792E+01          3.7000000000E+01          4.5115928650E+01          4.4999626160E+01          0.0000000000E+00          3.4171428871E+04          1.5955109489E-01          4.3149821441E+02          4.3533204649E+02          2.0967961873E+00          2.1120156322E+00          5.7222880547E-01          
2024-04-19                17:28:00.000              109.39444444              2625.466667               110.39444444              1713547680.000            0                         963                       1.3999920654E+02          4.5000144958E+01          3.7000000000E+01          4.5115989685E+01          4.4999534607E+01          0.0000000000E+00          3.4172648438E+04          1.6036496956E-01          4.3158885733E+02          4.3544074260E+02          2.0968563568E+00          2.1120063543E+00          5.7156693698E-01          
2024-04-19                17:28:05.000              109.39450231              2625.468056               110.39450231              1713547685.000            0                         963                       1.3999989319E+02          4.4999595642E+01          3.7062500000E+01          4.5116050720E+01          4.4999626160E+01          0.0000000000E+00          3.4171636719E+04          1.6307199669E-01          4.3166878364E+02          4.3552553762E+02          2.0967291648E+00          2.1120022580E+00          5.7128794738E-01          
2024-04-19                17:28:10.000              109.39456019              2625.469444               110.39456019              1713547690.000            0                         963                       1.4000186136E+02          4.4999693597E+01          3.7000000000E+01          4.5116036208E+01          4.4999604392E+01          0.0000000000E+00          3.4171655977E+04          1.6661020164E-01          4.3169841532E+02          4.3555708213E+02          2.0964418114E+00          2.1118884073E+00          5.7139251205E-01          
2024-04-19                17:28:15.000              109.39461806              2625.470833               110.39461806              1713547695.000            0                         963                       1.3999747611E+02          4.4998972059E+01          3.7062500000E+01          4.5115985417E+01          4.4999584972E+01          0.0000000000E+00          3.4170600852E+04          1.6449131747E-01          4.3164454359E+02          4.3549934615E+02          2.0965570195E+00          2.1118035374E+00          5.7074088643E-01          
2024-04-19                17:28:20.000              109.39467593              2625.472222               110.39467593              1713547700.000            0                         963                       1.3999934387E+02          4.4998863220E+01          3.7000000000E+01          4.5115989685E+01          4.4999595642E+01          0.0000000000E+00          3.4170757812E+04          1.6039601186E-01          4.3121778185E+02          4.3507208781E+02          2.0974003647E+00          2.1122744047E+00          5.7099909055E-01          
