DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-05-10                03:19:35.000              129.80526620              3115.326389               130.80526620              1715311175.000            0                         963                       1.3999950375E+02          4.5000211915E+01          3.5312500000E+01          4.5116060741E+01          4.4999581522E+01          0.0000000000E+00          3.4432770522E+04          1.2850724658E-01          4.4620913788E+02          4.5144185844E+02          1.9855489366E+00          2.0041267453E+00          7.4636441807E-01          
2024-05-10                03:19:40.000              129.80532407              3115.327778               130.80532407              1715311180.000            0                         963                       1.4000024414E+02          4.5000053406E+01          3.5312500000E+01          4.5115928650E+01          4.4999687195E+01          0.0000000000E+00          3.4432531250E+04          1.3405896275E-01          4.4595288979E+02          4.5117182700E+02          1.9857190570E+00          2.0043643263E+00          7.4562127035E-01          
2024-05-10                03:19:45.000              129.80538194              3115.329167               130.80538194              1715311185.000            0                         963                       1.4000100708E+02          4.4999412537E+01          3.5312500000E+01          4.5116142273E+01          4.4999534607E+01          0.0000000000E+00          3.4432925781E+04          1.2629419736E-01          4.4570546551E+02          4.5092621710E+02          1.9856964304E+00          2.0041356288E+00          7.4610535512E-01          
2024-05-10                03:19:50.000              129.80543981              3115.330556               130.80543981              1715311190.000            0                         963                       1.3999772473E+02          4.4999433878E+01          3.5312500000E+01          4.5116142273E+01          4.4999523936E+01          0.0000000000E+00          3.4431708752E+04          1.2991454319E-01          4.4551819569E+02          4.5072127078E+02          1.9856512003E+00          2.0045997979E+00          7.4458904814E-01          
2024-05-10                03:19:55.000              129.80549769              3115.331944               130.80549769              1715311195.000            0                         963                       1.4000349426E+02          4.4999534607E+01          3.5312500000E+01          4.5116142273E+01          4.4999473572E+01          0.0000000000E+00          3.4433621094E+04          1.3056755541E-01          4.4584140636E+02          4.5105261160E+02          1.9854879135E+00          2.0046843336E+00          7.4547711129E-01          
2024-05-10                03:20:00.000              129.80555556              3115.333333               130.80555556              1715311200.000            0                         963                       1.3999877044E+02          4.5000297546E+01          3.5312500000E+01          4.5116142273E+01          4.4999595642E+01          0.0000000000E+00          3.4432846181E+04          1.2724363123E-01          4.4591241858E+02          4.5114759277E+02          1.9856072316E+00          2.0045594376E+00          7.4935649341E-01          
2024-05-10                03:20:05.000              129.80561343              3115.334722               130.80561343              1715311205.000            0                         963                       1.3999700330E+02          4.4999443054E+01          3.5312500000E+01          4.5116142273E+01          4.4999748230E+01          0.0000000000E+00          3.4432565286E+04          1.2160803949E-01          4.4591355661E+02          4.5114685243E+02          1.9856715981E+00          2.0045177713E+00          7.4807492388E-01          
2024-05-10                03:20:10.000              129.80567130              3115.336111               130.80567130              1715311210.000            0                         963                       1.4000034455E+02          4.5000270870E+01          3.5312500000E+01          4.5116154864E+01          4.4999595642E+01          0.0000000000E+00          3.4433481835E+04          1.3718149735E-01          4.4597879882E+02          4.5122778310E+02          1.9852169639E+00          2.0044097984E+00          7.4936749070E-01          
2024-05-10                03:20:15.000              129.80572917              3115.337500               130.80572917              1715311215.000            0                         963                       1.3999803162E+02          4.4999534607E+01          3.5312500000E+01          4.5116081238E+01          4.4999595642E+01          0.0000000000E+00          3.4431703125E+04          1.2599218607E-01          4.4600221471E+02          4.5124814230E+02          1.9853110087E+00          2.0044943828E+00          7.4917767713E-01          
2024-05-10                03:20:20.000              129.80578704              3115.338889               130.80578704              1715311220.000            0                         963                       1.4000051880E+02          4.4999382019E+01          3.5312500000E+01          4.5116233826E+01          4.4999473572E+01          0.0000000000E+00          3.4432753906E+04          1.2635994489E-01          4.4592606786E+02          4.5116955902E+02          1.9850737135E+00          2.0042835713E+00          7.5027601592E-01          
2024-05-10                03:20:25.000              129.80584491              3115.340278               130.80584491              1715311225.000            0                         963                       1.3999989319E+02          4.4999992371E+01          3.5312500000E+01          4.5116081238E+01          4.4999626160E+01          0.0000000000E+00          3.4431777344E+04          1.3101603821E-01          4.4596747674E+02          4.5122651169E+02          1.9853041735E+00          2.0045028352E+00          7.5239802056E-01          
2024-05-10                03:20:30.000              129.80590278              3115.341667               130.80590278              1715311230.000            0                         963                       1.3999906921E+02          4.5000175476E+01          3.5312500000E+01          4.5116264343E+01          4.4999778748E+01          0.0000000000E+00          3.4433386719E+04          1.2503911051E-01          4.4588508623E+02          4.5116141448E+02          1.9851637765E+00          2.0043747694E+00          7.5428402549E-01          
2024-05-10                03:20:35.000              129.80596065              3115.343056               130.80596065              1715311235.000            0                         963                       1.4000135803E+02          4.5001487732E+01          3.5312500000E+01          4.5116233826E+01          4.4999778748E+01          0.0000000000E+00          3.4434554688E+04          1.3001113313E-01          4.4590273485E+02          4.5116339075E+02          1.9852628229E+00          2.0044270214E+00          7.5149878980E-01          
2024-05-10                03:20:40.000              129.80601852              3115.344444               130.80601852              1715311240.000            0                         963                       1.4000045776E+02          4.5001396179E+01          3.5312500000E+01          4.5116355896E+01          4.4999839783E+01          0.0000000000E+00          3.4433796875E+04          1.4094221396E-01          4.4581027542E+02          4.5108552695E+02          1.9853157624E+00          2.0045054268E+00          7.5286434833E-01          
2024-05-10                03:20:45.000              129.80607639              3115.345833               130.80607639              1715311245.000            0                         963                       1.4000010681E+02          4.5001396179E+01          3.5312500000E+01          4.5116355896E+01          4.4999839783E+01          0.0000000000E+00          3.4433734375E+04          1.2391102054E-01          4.4572142892E+02          4.5099816314E+02          1.9851127443E+00          2.0042632516E+00          7.5108870660E-01          
2024-05-10                03:20:50.000              129.80613426              3115.347222               130.80613426              1715311250.000            0                         963                       1.3999953950E+02          4.5000415973E+01          3.5312500000E+01          4.5116470679E+01          4.4999900818E+01          0.0000000000E+00          3.4432711229E+04          1.3266689961E-01          4.4552050794E+02          4.5081813362E+02          1.9853785637E+00          2.0045342655E+00          7.5070679147E-01          
2024-05-10                03:20:55.000              129.80619213              3115.348611               130.80619213              1715311255.000            0                         963                       1.3999972534E+02          4.5000706118E+01          3.5312500000E+01          4.5116477966E+01          4.4999900818E+01          0.0000000000E+00          3.4431672983E+04          1.3541539508E-01          4.4534140135E+02          4.5065809705E+02          1.9852434855E+00          2.0044240371E+00          7.4925990241E-01          
2024-05-10                03:21:00.000              129.80625000              3115.350000               130.80625000              1715311260.000            0                         963                       1.4000083866E+02          4.5000578581E+01          3.5312500000E+01          4.5116477966E+01          4.4999830673E+01          0.0000000000E+00          3.4432006005E+04          1.2464535298E-01          4.4533772274E+02          4.5057096032E+02          1.9853203867E+00          2.0044390123E+00          7.4748220398E-01          
2024-05-10                03:21:05.000              129.80630787              3115.351389               130.80630787              1715311265.000            0                         963                       1.4000025872E+02          4.4999900818E+01          3.5312500000E+01          4.5116661072E+01          4.5000053406E+01          0.0000000000E+00          3.4432288538E+04          1.3196958539E-01          4.4532907490E+02          4.5054856607E+02          1.9853894339E+00          2.0046248552E+00          7.4903780512E-01          
2024-05-10                03:21:10.000              129.80636574              3115.352778               130.80636574              1715311270.000            0                         963                       1.4000004578E+02          4.5000419617E+01          3.5312500000E+01          4.5116661072E+01          4.5000053406E+01          0.0000000000E+00          3.4431722656E+04          1.2804956174E-01          4.4527510099E+02          4.5049619308E+02          1.9854002151E+00          2.0049132061E+00          7.4809026060E-01          
2024-05-10                03:21:15.000              129.80642361              3115.354167               130.80642361              1715311275.000            0                         963                       1.3999815561E+02          4.5000328918E+01          3.5312500000E+01          4.5116639731E+01          4.5000053406E+01          0.0000000000E+00          3.4430362680E+04          1.3360369139E-01          4.4535614125E+02          4.5056607322E+02          1.9856913622E+00          2.0045543535E+00          7.4627645378E-01          
2024-05-10                03:21:20.000              129.80648148              3115.355556               130.80648148              1715311280.000            0                         963                       1.4000169373E+02          4.4998893738E+01          3.5312500000E+01          4.5116477966E+01          4.5000083923E+01          0.0000000000E+00          3.4431406250E+04          1.2880241889E-01          4.4535491779E+02          4.5055315939E+02          1.9856779010E+00          2.0044425333E+00          7.4463197559E-01          
2024-05-10                03:21:25.000              129.80653935              3115.356944               130.80653935              1715311285.000            0                         963                       1.3999665833E+02          4.4999870300E+01          3.5312500000E+01          4.5116539001E+01          4.5000053406E+01          0.0000000000E+00          3.4430183594E+04          1.3220310021E-01          4.4529806496E+02          4.5051675815E+02          1.9857508854E+00          2.0046545263E+00          7.4840495210E-01          
2024-05-10                03:21:30.000              129.80659722              3115.358333               130.80659722              1715311290.000            0                         963                       1.3999526978E+02          4.4999870300E+01          3.5250000000E+01          4.5116539001E+01          4.5000053406E+01          0.0000000000E+00          3.4429367188E+04          1.2995551528E-01          4.4527656478E+02          4.5048781294E+02          1.9856736572E+00          2.0049143134E+00          7.4622151390E-01          
2024-05-10                03:21:35.000              129.80665509              3115.359722               130.80665509              1715311295.000            0                         963                       1.4000024414E+02          4.5001060486E+01          3.5250000000E+01          4.5116539001E+01          4.5000053406E+01          0.0000000000E+00          3.4430730469E+04          1.2466051079E-01          4.4524055557E+02          4.5046304981E+02          1.9858423668E+00          2.0045099933E+00          7.4981041135E-01          
2024-05-10                03:21:40.000              129.80671296              3115.361111               130.80671296              1715311300.000            0                         963                       1.4000065613E+02          4.4998954773E+01          3.5312500000E+01          4.5116752625E+01          4.5000236511E+01          0.0000000000E+00          3.4430082031E+04          1.2494422971E-01          4.4526387910E+02          4.5047806908E+02          1.9858450511E+00          2.0049099139E+00          7.4677374040E-01          
2024-05-10                03:21:45.000              129.80677083              3115.362500               130.80677083              1715311305.000            0                         963                       1.4000075632E+02          4.5000695342E+01          3.5312500000E+01          4.5116684974E+01          4.5000138983E+01          0.0000000000E+00          3.4430499754E+04          1.2956676142E-01          4.4519892991E+02          4.5042694830E+02          1.9858532020E+00          2.0050220748E+00          7.5028168167E-01          
2024-05-10                03:21:50.000              129.80682870              3115.363889               130.80682870              1715311310.000            0                         963                       1.3999978744E+02          4.5001548767E+01          3.5312500000E+01          4.5116905212E+01          4.5000083923E+01          0.0000000000E+00          3.4431317226E+04          1.3044035921E-01          4.4512060225E+02          4.5034483345E+02          1.9858704207E+00          2.0048910719E+00          7.4871199401E-01          
2024-05-10                03:21:55.000              129.80688657              3115.365278               130.80688657              1715311315.000            0                         963                       1.3999969482E+02          4.5000633240E+01          3.5312500000E+01          4.5116691589E+01          4.5000053406E+01          0.0000000000E+00          3.4431289062E+04          1.3552225972E-01          4.4512056384E+02          4.5034209170E+02          1.9855551360E+00          2.0046997857E+00          7.4823759168E-01          
2024-05-10                03:22:00.000              129.80694444              3115.366667               130.80694444              1715311320.000            0                         963                       1.4000196838E+02          4.5000114441E+01          3.5250000000E+01          4.5116783142E+01          4.5000144958E+01          0.0000000000E+00          3.4432480469E+04          1.2565653183E-01          4.4505866911E+02          4.5027327795E+02          1.9859096204E+00          2.0049121006E+00          7.4689432764E-01          
2024-05-10                03:22:05.000              129.80700231              3115.368056               130.80700231              1715311325.000            0                         963                       1.4000053267E+02          4.5000450134E+01          3.5312500000E+01          4.5116691589E+01          4.5000083923E+01          0.0000000000E+00          3.4432773793E+04          1.3268005363E-01          4.4506097944E+02          4.5028339893E+02          1.9858337965E+00          2.0049186710E+00          7.4839212694E-01          
