DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-05-14                06:44:20.000              133.94745370              3214.738889               134.94745370              1715669060.000            0                         963                       1.3999984976E+02          4.5000724792E+01          3.3937500000E+01          4.5115837097E+01          4.4999046326E+01          0.0000000000E+00          3.4158895897E+04          1.1394229190E-01          4.6590966128E+02          4.7322019036E+02          1.9466265982E+00          1.9716880395E+00          9.9742204554E-01          
2024-05-14                06:44:25.000              133.94751157              3214.740278               134.94751157              1715669065.000            0                         963                       1.4000122828E+02          4.5000297546E+01          3.3937500000E+01          4.5116050720E+01          4.4999229431E+01          0.0000000000E+00          3.4159249700E+04          1.1050655547E-01          4.6606035802E+02          4.7337714022E+02          1.9467454418E+00          1.9717422188E+00          9.9828350691E-01          
2024-05-14                06:44:30.000              133.94756944              3214.741667               134.94756944              1715669070.000            0                         963                       1.3999744367E+02          4.5000572205E+01          3.3937500000E+01          4.5115989685E+01          4.4999076843E+01          0.0000000000E+00          3.4157743116E+04          1.0678760021E-01          4.6621579598E+02          4.7354546944E+02          1.9466147178E+00          1.9716917598E+00          9.9871924267E-01          
2024-05-14                06:44:35.000              133.94762731              3214.743056               134.94762731              1715669075.000            0                         963                       1.4000079346E+02          4.4999778748E+01          3.3937500000E+01          4.5115837097E+01          4.4999168396E+01          0.0000000000E+00          3.4158355469E+04          1.1073759324E-01          4.6595836481E+02          4.7328363711E+02          1.9465851203E+00          1.9715473442E+00          9.9660757786E-01          
2024-05-14                06:44:40.000              133.94768519              3214.744444               134.94768519              1715669080.000            0                         963                       1.3999722534E+02          4.4999599304E+01          3.3937500000E+01          4.5115862732E+01          4.4999168396E+01          0.0000000000E+00          3.4156363750E+04          1.1765269567E-01          4.6563428701E+02          4.7305388221E+02          1.9468816073E+00          1.9718773389E+00          9.9650715204E-01          
2024-05-14                06:44:45.000              133.94774306              3214.745833               134.94774306              1715669085.000            0                         963                       1.4000122070E+02          4.4999443054E+01          3.3937500000E+01          4.5115837097E+01          4.4999015808E+01          0.0000000000E+00          3.4158375000E+04          1.1947779745E-01          4.6568217076E+02          4.7302577795E+02          1.9471315641E+00          1.9721135688E+00          9.9857699773E-01          
2024-05-14                06:44:50.000              133.94780093              3214.747222               134.94780093              1715669090.000            0                         963                       1.4000149821E+02          4.4999196408E+01          3.3964085821E+01          4.5115876041E+01          4.4999015808E+01          0.0000000000E+00          3.4158013060E+04          1.1443090758E-01          4.6576271777E+02          4.7309264127E+02          1.9467086991E+00          1.9716741013E+00          9.9808768842E-01          
2024-05-14                06:44:55.000              133.94785880              3214.748611               134.94785880              1715669095.000            0                         963                       1.4000100708E+02          4.5001182556E+01          3.3937500000E+01          4.5115867615E+01          4.4999015808E+01          0.0000000000E+00          3.4159371094E+04          1.1826506964E-01          4.6566563726E+02          4.7299748329E+02          1.9469660289E+00          1.9720994698E+00          9.9670786411E-01          
2024-05-14                06:45:00.000              133.94791667              3214.750000               134.94791667              1715669100.000            0                         963                       1.4000075656E+02          4.5000752122E+01          3.3937500000E+01          4.5115860782E+01          4.4999002144E+01          0.0000000000E+00          3.4160633629E+04          1.1315522949E-01          4.6566384115E+02          4.7296228860E+02          1.9469572561E+00          1.9718688970E+00          9.9722674603E-01          
2024-05-14                06:45:05.000              133.94797454              3214.751389               134.94797454              1715669105.000            0                         963                       1.3999810791E+02          4.4999595642E+01          3.3937500000E+01          4.5115867615E+01          4.4998954773E+01          0.0000000000E+00          3.4161238281E+04          1.1167683842E-01          4.6559411630E+02          4.7289735086E+02          1.9468430146E+00          1.9718341588E+00          9.9577110030E-01          
2024-05-14                06:45:10.000              133.94803241              3214.752778               134.94803241              1715669110.000            0                         963                       1.4000034540E+02          4.4999645580E+01          3.3937500000E+01          4.5115878712E+01          4.4998965870E+01          0.0000000000E+00          3.4161784801E+04          1.1016427513E-01          4.6559115441E+02          4.7289949328E+02          1.9468243082E+00          1.9717402271E+00          9.9838164470E-01          
2024-05-14                06:45:15.000              133.94809028              3214.754167               134.94809028              1715669115.000            0                         963                       1.4000357056E+02          4.5000083923E+01          3.3937500000E+01          4.5116050720E+01          4.4998954773E+01          0.0000000000E+00          3.4163570312E+04          1.1222658196E-01          4.6560015669E+02          4.7290301621E+02          1.9469245861E+00          1.9717217525E+00          9.9669224786E-01          
2024-05-14                06:45:20.000              133.94814815              3214.755556               134.94814815              1715669120.000            0                         963                       1.4000135803E+02          4.4999931335E+01          3.3937500000E+01          4.5115928650E+01          4.4999046326E+01          0.0000000000E+00          3.4163906250E+04          1.1327265146E-01          4.6563273739E+02          4.7293958253E+02          1.9467677284E+00          1.9715862516E+00          9.9796000747E-01          
2024-05-14                06:45:25.000              133.94820602              3214.756944               134.94820602              1715669125.000            0                         963                       1.3999838257E+02          4.4999931335E+01          3.3937500000E+01          4.5115928650E+01          4.4999046326E+01          0.0000000000E+00          3.4164054688E+04          1.1590650788E-01          4.6578454634E+02          4.7310062654E+02          1.9466715838E+00          1.9717369838E+00          9.9855275515E-01          
