DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-04-24                07:45:05.000              113.98964120              2735.751389               114.98964120              1713944705.000            0                         963                       1.4000024414E+02          4.4998985291E+01          3.2875000000E+01          4.5118888855E+01          4.5000541687E+01          0.0000000000E+00          3.3971718750E+04          1.1627140476E-01          4.3754023953E+02          4.4126985989E+02          1.9517611031E+00          1.9652409596E+00          5.4547467511E-01          
2024-04-24                07:45:10.000              113.98969907              2735.752778               114.98969907              1713944710.000            0                         963                       1.3999834992E+02          4.4999412537E+01          3.2875000000E+01          4.5118644714E+01          4.5000755310E+01          0.0000000000E+00          3.3970447826E+04          1.1552773043E-01          4.3737262931E+02          4.4110417968E+02          1.9509269104E+00          1.9650428641E+00          5.4526867705E-01          
2024-04-24                07:45:15.000              113.98975694              2735.754167               114.98975694              1713944715.000            0                         963                       1.4000114441E+02          4.4999259949E+01          3.2875000000E+01          4.5118461609E+01          4.5000511169E+01          0.0000000000E+00          3.3970753906E+04          1.1155609817E-01          4.3725488214E+02          4.4098259758E+02          1.9517871478E+00          1.9651533683E+00          5.4564511498E-01          
2024-04-24                07:45:20.000              113.98981481              2735.755556               114.98981481              1713944720.000            0                         963                       1.4000349426E+02          4.4997947693E+01          3.2875000000E+01          4.5118461609E+01          4.5000541687E+01          0.0000000000E+00          3.3971871094E+04          1.2439570007E-01          4.3731294545E+02          4.4104369121E+02          1.9514936406E+00          1.9652347466E+00          5.4543155527E-01          
2024-04-24                07:45:25.000              113.98987269              2735.756944               114.98987269              1713944725.000            0                         963                       1.4000079346E+02          4.4997276306E+01          3.2875000000E+01          4.5118431091E+01          4.5000297546E+01          0.0000000000E+00          3.3971656250E+04          1.1304819155E-01          4.3747251939E+02          4.4120243304E+02          1.9517752209E+00          1.9654026063E+00          5.4487554587E-01          
2024-04-24                07:45:30.000              113.98993056              2735.758333               114.98993056              1713944730.000            0                         963                       1.4000137532E+02          4.4998283386E+01          3.2875000000E+01          4.5118247986E+01          4.5000297546E+01          0.0000000000E+00          3.3970960118E+04          1.1463273726E-01          4.3764082102E+02          4.4136574464E+02          1.9519434060E+00          1.9654935335E+00          5.4399026365E-01          
2024-04-24                07:45:35.000              113.98998843              2735.759722               114.98998843              1713944735.000            0                         963                       1.4000300598E+02          4.5000419617E+01          3.2812500000E+01          4.5118278503E+01          4.5000053406E+01          0.0000000000E+00          3.3970816406E+04          1.1727135955E-01          4.3781958830E+02          4.4154215191E+02          1.9519993462E+00          1.9655854947E+00          5.4394248769E-01          
2024-04-24                07:45:40.000              113.99004630              2735.761111               114.99004630              1713944740.000            0                         963                       1.4000059509E+02          4.5000114441E+01          3.2812500000E+01          4.5117973328E+01          4.4999931335E+01          0.0000000000E+00          3.3970925781E+04          1.1978796547E-01          4.3805418864E+02          4.4171746516E+02          1.9524249092E+00          1.9660226681E+00          5.4445972888E-01          
2024-04-24                07:45:45.000              113.99010417              2735.762500               114.99010417              1713944745.000            0                         963                       1.4000183105E+02          4.4998435974E+01          3.2875000000E+01          4.5117912292E+01          4.5000053406E+01          0.0000000000E+00          3.3971183594E+04          1.2122570085E-01          4.3836465218E+02          4.4192113287E+02          1.9527721002E+00          1.9663521936E+00          5.4313829692E-01          
2024-04-24                07:45:50.000              113.99016204              2735.763889               114.99016204              1713944750.000            0                         963                       1.4000018311E+02          4.4998100281E+01          3.2812500000E+01          4.5117820740E+01          4.4999839783E+01          0.0000000000E+00          3.3969941406E+04          1.1773165930E-01          4.3847647495E+02          4.4218587917E+02          1.9531666928E+00          1.9667115172E+00          5.4294906126E-01          
