DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-04-23                08:39:20.000              113.02731481              2712.655556               114.02731481              1713861560.000            0                         963                       1.3999868113E+02          4.5000022888E+01          3.3250000000E+01          4.5117546082E+01          4.5000205994E+01          0.0000000000E+00          3.3661620684E+04          1.1073779335E-01          4.3231956991E+02          4.3594212782E+02          1.9547958451E+00          1.9681169713E+00          5.3535980159E-01          
2024-04-23                08:39:25.000              113.02737269              2712.656944               114.02737269              1713861565.000            0                         963                       1.3999710446E+02          4.4999992371E+01          3.3250000000E+01          4.5117332458E+01          4.5000144958E+01          0.0000000000E+00          3.3661267045E+04          1.0993823824E-01          4.3247569790E+02          4.3610152927E+02          1.9546075619E+00          1.9679938611E+00          5.3564362976E-01          
2024-04-23                08:39:30.000              113.02743056              2712.658333               114.02743056              1713861570.000            0                         963                       1.3999989319E+02          4.5000114441E+01          3.3250000000E+01          4.5117149353E+01          4.5000053406E+01          0.0000000000E+00          3.3662078125E+04          1.1235644424E-01          4.3264204234E+02          4.3626579628E+02          1.9545583631E+00          1.9679569131E+00          5.3605831221E-01          
2024-04-23                08:39:35.000              113.02748843              2712.659722               114.02748843              1713861575.000            0                         963                       1.3999865723E+02          4.5000572205E+01          3.3250000000E+01          4.5117332458E+01          4.4999931335E+01          0.0000000000E+00          3.3662296875E+04          1.0866141417E-01          4.3302762666E+02          4.3656883986E+02          1.9546074470E+00          1.9680449076E+00          5.3740853407E-01          
2024-04-23                08:39:40.000              113.02754630              2712.661111               114.02754630              1713861580.000            0                         963                       1.3999955750E+02          4.5000968933E+01          3.3250000000E+01          4.5117271423E+01          4.4999992371E+01          0.0000000000E+00          3.3662105469E+04          1.1390187019E-01          4.3343336709E+02          4.3694151177E+02          1.9547238913E+00          1.9681807299E+00          5.3814050288E-01          
2024-04-23                08:39:45.000              113.02760417              2712.662500               114.02760417              1713861585.000            0                         963                       1.3999921918E+02          4.5000983964E+01          3.3250000000E+01          4.5117316516E+01          4.4999977340E+01          0.0000000000E+00          3.3662076405E+04          1.1803544441E-01          4.3380121683E+02          4.3735795532E+02          1.9546911657E+00          1.9681015972E+00          5.3806332235E-01          
2024-04-23                08:39:50.000              113.02766204              2712.663889               114.02766204              1713861590.000            0                         963                       1.3999726868E+02          4.5001029968E+01          3.3250000000E+01          4.5117271423E+01          4.4999778748E+01          0.0000000000E+00          3.3662062500E+04          1.1480442067E-01          4.3406531612E+02          4.3768756728E+02          1.9548618593E+00          1.9681000761E+00          5.3935736144E-01          
2024-04-23                08:39:55.000              113.02771991              2712.665278               114.02771991              1713861595.000            0                         963                       1.3999871826E+02          4.5001029968E+01          3.3250000000E+01          4.5117271423E+01          4.4999778748E+01          0.0000000000E+00          3.3661945312E+04          1.1543066908E-01          4.3419052970E+02          4.3784813965E+02          1.9548161002E+00          1.9683504488E+00          5.4061611268E-01          
2024-04-23                08:40:00.000              113.02777778              2712.666667               114.02777778              1713861600.000            0                         963                       1.4000163269E+02          4.5000297546E+01          3.3250000000E+01          4.5117149353E+01          4.4999931335E+01          0.0000000000E+00          3.3663667969E+04          1.1851407305E-01          4.3415900153E+02          4.3782580320E+02          1.9548548244E+00          1.9681880011E+00          5.3990644744E-01          
2024-04-23                08:40:05.000              113.02783565              2712.668056               114.02783565              1713861605.000            0                         963                       1.3999914551E+02          4.5000297546E+01          3.3250000000E+01          4.5117332458E+01          4.4999778748E+01          0.0000000000E+00          3.3662707031E+04          1.1530857567E-01          4.3432361294E+02          4.3798895870E+02          1.9551972656E+00          1.9686110717E+00          5.3971483499E-01          
