DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-05-06                17:59:20.000              126.41620370              3033.988889               127.41620370              1715018360.000            0                         963                       1.4000267029E+02          4.5000114441E+01          3.4312500000E+01          4.5117668152E+01          4.5000602722E+01          0.0000000000E+00          3.4076929688E+04          1.2532431915E-01          4.2300329143E+02          4.2563912808E+02          1.9813059778E+00          1.9914947361E+00          3.9834029596E-01          
2024-05-06                17:59:25.000              126.41626157              3033.990278               127.41626157              1715018365.000            0                         963                       1.4000135803E+02          4.5000724792E+01          3.4312500000E+01          4.5117729187E+01          4.5000663757E+01          0.0000000000E+00          3.4075800781E+04          1.2791291013E-01          4.2297672304E+02          4.2561411522E+02          1.9813412441E+00          1.9914116346E+00          4.0052466697E-01          
2024-05-06                17:59:30.000              126.41631944              3033.991667               127.41631944              1715018370.000            0                         963                       1.4000116362E+02          4.4999992797E+01          3.4312500000E+01          4.5117729187E+01          4.5000816345E+01          0.0000000000E+00          3.4075881337E+04          1.2404660442E-01          4.2287056267E+02          4.2552283561E+02          1.9815565828E+00          1.9915429237E+00          4.0218209077E-01          
2024-05-06                17:59:35.000              126.41637731              3033.993056               127.41637731              1715018375.000            0                         963                       1.3999581909E+02          4.5000389099E+01          3.4312500000E+01          4.5117759705E+01          4.5001029968E+01          0.0000000000E+00          3.4074429688E+04          1.2411379382E-01          4.2280407530E+02          4.2547573738E+02          1.9811365930E+00          1.9914201851E+00          4.0582550637E-01          
2024-05-06                17:59:40.000              126.41643519              3033.994444               127.41643519              1715018380.000            0                         963                       1.4000073242E+02          4.5000389099E+01          3.4312500000E+01          4.5117759705E+01          4.5001029968E+01          0.0000000000E+00          3.4075246094E+04          1.2580693678E-01          4.2282549518E+02          4.2551036484E+02          1.9812741373E+00          1.9912724145E+00          4.0733103411E-01          
2024-05-06                17:59:45.000              126.41649306              3033.995833               127.41649306              1715018385.000            0                         963                       1.3999671936E+02          4.5000297546E+01          3.4312500000E+01          4.5117942810E+01          4.5001121521E+01          0.0000000000E+00          3.4075710938E+04          1.3026948724E-01          4.2276184920E+02          4.2545685878E+02          1.9810049818E+00          1.9913604462E+00          4.0790176895E-01          
2024-05-06                17:59:50.000              126.41655093              3033.997222               127.41655093              1715018390.000            0                         963                       1.4000100708E+02          4.4999992371E+01          3.4312500000E+01          4.5118064880E+01          4.5001060486E+01          0.0000000000E+00          3.4076972656E+04          1.2535074521E-01          4.2282850222E+02          4.2551797715E+02          1.9812300377E+00          1.9914664195E+00          4.0699496084E-01          
2024-05-06                17:59:55.000              126.41660880              3033.998611               127.41660880              1715018395.000            0                         963                       1.4000037304E+02          4.4999565125E+01          3.4312500000E+01          4.5118064880E+01          4.5001152039E+01          0.0000000000E+00          3.4077152153E+04          1.2556499218E-01          4.2278654921E+02          4.2547244546E+02          1.9808116762E+00          1.9911230571E+00          4.0608907641E-01          
2024-05-06                18:00:00.000              126.41666667              3034.000000               127.41666667              1715018400.000            0                         963                       1.3999966292E+02          4.5000297546E+01          3.4312500000E+01          4.5118156433E+01          4.5001365662E+01          0.0000000000E+00          3.4077453016E+04          1.2996138947E-01          4.2272081160E+02          4.2540017346E+02          1.9807399182E+00          1.9910677878E+00          4.0600665310E-01          
2024-05-06                18:00:05.000              126.41672454              3034.001389               127.41672454              1715018405.000            0                         963                       1.4000010681E+02          4.4999778748E+01          3.4312500000E+01          4.5118278503E+01          4.5001426697E+01          0.0000000000E+00          3.4078675781E+04          1.2508075076E-01          4.2264065638E+02          4.2532354000E+02          1.9808596151E+00          1.9911351939E+00          4.0654185453E-01          
2024-05-06                18:00:10.000              126.41678241              3034.002778               127.41678241              1715018410.000            0                         963                       1.3999955750E+02          4.4998832703E+01          3.4312500000E+01          4.5118339539E+01          4.5001518250E+01          0.0000000000E+00          3.4075507812E+04          1.2162134834E-01          4.2271225764E+02          4.2540424537E+02          1.9808211140E+00          1.9911208993E+00          4.0601267983E-01          
2024-05-06                18:00:15.000              126.41684028              3034.004167               127.41684028              1715018415.000            0                         963                       1.4000135803E+02          4.4999961853E+01          3.4312500000E+01          4.5118461609E+01          4.5001762390E+01          0.0000000000E+00          3.4077859375E+04          1.2628667650E-01          4.2263297750E+02          4.2534718297E+02          1.9808661832E+00          1.9911844789E+00          4.0758770209E-01          
