DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-05-02                10:33:35.000              122.10665509              2930.559722               123.10665509              1714646015.000            0                         963                       1.3999984112E+02          4.4999177786E+01          3.4434877622E+01          4.5117362976E+01          4.5000148800E+01          0.0000000000E+00          3.4065852000E+04          1.2425033154E-01          4.2736693875E+02          4.3146817853E+02          1.9734075508E+00          1.9889080789E+00          6.1262454052E-01          
2024-05-02                10:33:40.000              122.10671296              2930.561111               123.10671296              1714646020.000            0                         963                       1.4000335693E+02          4.5000785828E+01          3.4375000000E+01          4.5117362976E+01          4.5000236511E+01          0.0000000000E+00          3.4067226562E+04          1.2043049905E-01          4.2754188008E+02          4.3164806631E+02          1.9732164132E+00          1.9888005502E+00          6.1244779909E-01          
2024-05-02                10:33:45.000              122.10677083              2930.562500               123.10677083              1714646025.000            0                         963                       1.3999865723E+02          4.5000083923E+01          3.4375000000E+01          4.5117362976E+01          4.5000236511E+01          0.0000000000E+00          3.4066335938E+04          1.2049291705E-01          4.2760474554E+02          4.3171099563E+02          1.9733151868E+00          1.9885300576E+00          6.1299862671E-01          
2024-05-02                10:33:50.000              122.10682870              2930.563889               123.10682870              1714646030.000            0                         963                       1.3999982159E+02          4.4999595642E+01          3.4375000000E+01          4.5117332458E+01          4.5000205994E+01          0.0000000000E+00          3.4067357873E+04          1.1911615098E-01          4.2756659750E+02          4.3166166881E+02          1.9730498202E+00          1.9885788504E+00          6.1172166605E-01          
2024-05-02                10:33:55.000              122.10688657              2930.565278               123.10688657              1714646035.000            0                         963                       1.3999953082E+02          4.5000816345E+01          3.4375000000E+01          4.5117424011E+01          4.5000358582E+01          0.0000000000E+00          3.4067166220E+04          1.2600878455E-01          4.2749203277E+02          4.3159389941E+02          1.9729355333E+00          1.9885000230E+00          6.1233441478E-01          
2024-05-02                10:34:00.000              122.10694444              2930.566667               123.10694444              1714646040.000            0                         963                       1.3999636841E+02          4.5000755310E+01          3.4375000000E+01          4.5117515564E+01          4.5000297546E+01          0.0000000000E+00          3.4065945312E+04          1.2202175027E-01          4.2745305583E+02          4.3154716067E+02          1.9728345066E+00          1.9882674707E+00          6.1060257810E-01          
2024-05-02                10:34:05.000              122.10700231              2930.568056               123.10700231              1714646045.000            0                         963                       1.3999948120E+02          4.5000297546E+01          3.4375000000E+01          4.5117362976E+01          4.5000541687E+01          0.0000000000E+00          3.4067367188E+04          1.2634847688E-01          4.2743143332E+02          4.3148823304E+02          1.9731120052E+00          1.9885255370E+00          6.0896095593E-01          
2024-05-02                10:34:10.000              122.10706019              2930.569444               123.10706019              1714646050.000            0                         963                       1.4000186795E+02          4.5000797670E+01          3.4375000000E+01          4.5117387572E+01          4.5000476097E+01          0.0000000000E+00          3.4068235483E+04          1.2630734069E-01          4.2733132426E+02          4.3144133604E+02          1.9728987329E+00          1.9883077692E+00          6.0889856562E-01          
2024-05-02                10:34:15.000              122.10711806              2930.570833               123.10711806              1714646055.000            0                         963                       1.3999890991E+02          4.5001611852E+01          3.4437500000E+01          4.5117495067E+01          4.5000398892E+01          0.0000000000E+00          3.4066653451E+04          1.2104113548E-01          4.2718467579E+02          4.3129595611E+02          1.9728428943E+00          1.9882778422E+00          6.0857294011E-01          
2024-05-02                10:34:20.000              122.10717593              2930.572222               123.10717593              1714646060.000            0                         963                       1.3999969482E+02          4.5001335144E+01          3.4375000000E+01          4.5117515564E+01          4.5000450134E+01          0.0000000000E+00          3.4066031250E+04          1.1992851011E-01          4.2700077245E+02          4.3109143440E+02          1.9728270813E+00          1.9884460656E+00          6.0881006668E-01          
2024-05-02                10:34:25.000              122.10723380              2930.573611               123.10723380              1714646065.000            0                         963                       1.4000494385E+02          4.5000022888E+01          3.4375000000E+01          4.5117515564E+01          4.5000358582E+01          0.0000000000E+00          3.4067839844E+04          1.2100157730E-01          4.2682434937E+02          4.3089865262E+02          1.9728747673E+00          1.9880667941E+00          6.1018952086E-01          
2024-05-02                10:34:30.000              122.10729167              2930.575000               123.10729167              1714646070.000            0                         963                       1.4000126157E+02          4.5000197030E+01          3.4375000000E+01          4.5117530076E+01          4.5000329558E+01          0.0000000000E+00          3.4067015680E+04          1.1685851003E-01          4.2663752941E+02          4.3072689315E+02          1.9725981090E+00          1.9880694693E+00          6.1249288316E-01          
2024-05-02                10:34:35.000              122.10734954              2930.576389               123.10734954              1714646075.000            0                         963                       1.4000093079E+02          4.5000724792E+01          3.4437500000E+01          4.5117454529E+01          4.5000450134E+01          0.0000000000E+00          3.4066949219E+04          1.1787736936E-01          4.2664926025E+02          4.3074856939E+02          1.9730991182E+00          1.9883264496E+00          6.1361269038E-01          
2024-05-02                10:34:40.000              122.10740741              2930.577778               123.10740741              1714646080.000            0                         963                       1.3999987067E+02          4.4999864325E+01          3.4406031469E+01          4.5117546722E+01          4.5000373307E+01          0.0000000000E+00          3.4066761418E+04          1.1769482227E-01          4.2667495579E+02          4.3077991206E+02          1.9726537439E+00          1.9886148827E+00          6.1472309630E-01          
2024-05-02                10:34:45.000              122.10746528              2930.579167               123.10746528              1714646085.000            0                         963                       1.3999942017E+02          4.5001029968E+01          3.4375000000E+01          4.5117454529E+01          4.5000419617E+01          0.0000000000E+00          3.4066929688E+04          1.1602676716E-01          4.2674232455E+02          4.3084888583E+02          1.9723676148E+00          1.9883183466E+00          6.1472611519E-01          
