DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2024-05-07                22:06:20.000              127.58773148              3062.105556               128.58773148              1715119580.000            0                         963                       1.4000327050E+02          4.4999626160E+01          3.6187500000E+01          4.5117271423E+01          4.5000755310E+01          0.0000000000E+00          3.3432960746E+04          1.4293134545E-01          4.2841198088E+02          4.3118599220E+02          1.9692707585E+00          1.9797413702E+00          4.1429603312E-01          
2024-05-07                22:06:25.000              127.58778935              3062.106944               128.58778935              1715119585.000            0                         963                       1.3999562073E+02          4.4999961853E+01          3.6187500000E+01          4.5117149353E+01          4.5000755310E+01          0.0000000000E+00          3.3430707031E+04          1.4912031333E-01          4.2834292073E+02          4.3111634260E+02          1.9692708553E+00          1.9797028367E+00          4.1411047200E-01          
2024-05-07                22:06:30.000              127.58784722              3062.108333               128.58784722              1715119590.000            0                         963                       1.3999783325E+02          4.4999626160E+01          3.6187500000E+01          4.5117210388E+01          4.5000602722E+01          0.0000000000E+00          3.3428894531E+04          1.4296016380E-01          4.2833178541E+02          4.3115275260E+02          1.9693775568E+00          1.9798041996E+00          4.1441414990E-01          
2024-05-07                22:06:35.000              127.58790509              3062.109722               128.58790509              1715119595.000            0                         963                       1.3999745463E+02          4.5000654420E+01          3.6201026119E+01          4.5117210388E+01          4.5000554896E+01          0.0000000000E+00          3.3426037372E+04          1.4275730114E-01          4.2840305634E+02          4.3110215494E+02          1.9694583569E+00          1.9798751232E+00          4.1378988127E-01          
2024-05-07                22:06:40.000              127.58796296              3062.111111               128.58796296              1715119600.000            0                         963                       1.4000349426E+02          4.5000114441E+01          3.6250000000E+01          4.5117149353E+01          4.5000541687E+01          0.0000000000E+00          3.3427191406E+04          1.4751888060E-01          4.2845006912E+02          4.3116219499E+02          1.9694892015E+00          1.9799655030E+00          4.1445992212E-01          
2024-05-07                22:06:45.000              127.58802083              3062.112500               128.58802083              1715119605.000            0                         963                       1.3999955750E+02          4.5000114441E+01          3.6187500000E+01          4.5117149353E+01          4.5000541687E+01          0.0000000000E+00          3.3427617188E+04          1.4606592036E-01          4.2839359696E+02          4.3118144496E+02          1.9693016771E+00          1.9798571447E+00          4.1603867814E-01          
2024-05-07                22:06:50.000              127.58807870              3062.113889               128.58807870              1715119610.000            0                         963                       1.3999888839E+02          4.5000192785E+01          3.6208955224E+01          4.5117120657E+01          4.5000571294E+01          0.0000000000E+00          3.3424211287E+04          1.4351602148E-01          4.2845645198E+02          4.3123015231E+02          1.9694692820E+00          1.9800392492E+00          4.1433457941E-01          
2024-05-07                22:06:55.000              127.58813657              3062.115278               128.58813657              1715119615.000            0                         963                       1.3999652068E+02          4.5000509889E+01          3.6250000000E+01          4.5117116701E+01          4.5000511169E+01          0.0000000000E+00          3.3421126885E+04          1.5038290069E-01          4.2832565946E+02          4.3110356519E+02          1.9693887898E+00          1.9798885842E+00          4.1570955552E-01          
2024-05-07                22:07:00.000              127.58819444              3062.116667               128.58819444              1715119620.000            0                         963                       1.4000100708E+02          4.4999168396E+01          3.6187500000E+01          4.5117118835E+01          4.5000724792E+01          0.0000000000E+00          3.3421015625E+04          1.4722403966E-01          4.2838121015E+02          4.3114927070E+02          1.9693164844E+00          1.9797346037E+00          4.1357487474E-01          
2024-05-07                22:07:05.000              127.58825231              3062.118056               128.58825231              1715119625.000            0                         963                       1.4000155640E+02          4.5000144958E+01          3.6250000000E+01          4.5117057800E+01          4.5000602722E+01          0.0000000000E+00          3.3422468750E+04          1.4954112443E-01          4.2837387764E+02          4.3115001131E+02          1.9695883576E+00          1.9797808730E+00          4.1517298541E-01          
